target_id	length	eff_length	est_counts	tpm
ENST00000631943.1	402	153	0	0
ENST00000390597.3	378	129.001	1	0.186894
ENST00000390598.2	430	181	0	0
ENST00000390630.3	457	208	1.93931	0.224789
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0.279955	0.0379191
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	0	0
ENST00000632209.1	353	104.031	0	0
ENST00000624687.1	411	162	3.8575	0.574091
ENST00000617374.2	358	109.017	0	0
ENST00000433072.2	437	188	1.76006	0.225715
ENST00000390636.2	437	188	0	0
ENST00000424969.2	587	338	0	0
ENST00000390639.2	405	156	0	0
ENST00000557788.2	353	104.031	0	0
ENST00000630556.1	353	104.031	2.39813	0.555775
ENST00000622410.2	353	104.031	1.61375	0.373992
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000453673.3	353	104.031	0	0
ENST00000390243.2	538	289	40	3.33697
ENST00000464162.1	380	131.001	0.7582	0.13954
ENST00000390247.2	445	196	0.516124	0.0634874
ENST00000495489.1	398	149	0	0
ENST00000493819.1	409	160	4.34171	0.654231
ENST00000483158.1	392	143	3.11854	0.52578
ENST00000480492.1	398	149	0	0
ENST00000390252.2	442	193	11.9351	1.49093
ENST00000479981.1	378	129.001	0	0
ENST00000490686.1	378	129.001	0.658287	0.12303
ENST00000492167.1	400	151	14.6809	2.34404
ENST00000390256.2	406	157	1	0.153564
ENST00000484817.1	390	141	1	0.17099
ENST00000498435.1	382	133.001	0	0
ENST00000482769.1	390	141	4.26958	0.730054
ENST00000468494.1	390	141	3.64934	0.624
ENST00000473726.1	382	133.001	0.303074	0.0549395
ENST00000465170.1	398	149	0	0
ENST00000498574.1	398	149	0	0
ENST00000620613.1	314	66.2053	0	0
ENST00000448155.2	376	127.002	20.8076	3.95004
ENST00000509129.1	353	104.031	0	0
ENST00000390265.2	440	191	6.58629	0.831375
ENST00000474213.1	395	146	0	0
ENST00000491977.1	390	141	0	0
ENST00000453166.2	396	147	0	0
ENST00000390268.2	390	141	0	0
ENST00000462693.1	390	141	1	0.17099
ENST00000436451.2	409	160	1	0.150685
ENST00000390270.2	445	196	2.50397	0.308008
ENST00000390271.2	371	122.003	0	0
ENST00000483379.1	532	283	0	0
ENST00000492446.1	378	129.001	0	0
ENST00000417279.3	396	147	1.29235	0.21196
ENST00000611391.1	376	127.002	0	0
ENST00000377032.5	371	122.003	1.57644	0.311526
ENST00000390277.3	444	195	6.70241	0.828678
ENST00000390278.3	373	124.002	0	0
ENST00000468879.1	532	283	0	0
ENST00000471857.2	534	285	0	0
ENST00000443397.5	384	135.001	0	0
ENST00000421835.2	350	101.044	0	0
ENST00000429992.3	365	116.007	1.16215	0.241528
ENST00000390244.2	408	159	0	0
ENST00000496168.1	532	283	9	0.766736
ENST00000354689.6	294	49.2782	0	0
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	0	0
ENST00000570121.2	353	104.031	0	0
ENST00000562905.2	353	104.031	0	0
ENST00000569103.2	349	100.049	0	0
ENST00000390477.2	720	471	100	5.11881
ENST00000611116.2	978	729	369	12.2036
ENST00000632136.1	760	511	38.9957	1.83986
ENST00000622053.4	755	506	36.7764	1.7523
ENST00000633705.1	760	511	38.9957	1.83986
ENST00000436911.6	1013	764	20.3432	0.64197
ENST00000443402.6	2730	2481	20.0954	0.195281
ENST00000466254.1	758	509	165.232	7.82649
ENST00000631705.1	63	5.12058	0	0
ENST00000633501.1	51	4.86552	0	0
ENST00000631521.1	48	4.80593	0	0
ENST00000633896.1	50	4.84548	0	0
ENST00000632178.1	53	4.90612	0	0
ENST00000634062.1	52	4.88573	0	0
ENST00000390320.2	127	7.16476	0	0
ENST00000390322.2	175	10.234	0	0
ENST00000390324.2	176	10.3244	0	0
ENST00000390326.2	33	4.52663	0	0
ENST00000390328.2	70	5.28313	0	0
ENST00000390330.2	46	4.76704	0	0
ENST00000390327.3	38	4.61727	0	0
ENST00000390560.2	61	5.07609	0	0
ENST00000488476.1	49	4.82562	0	0
ENST00000461719.1	46	4.76704	0	0
ENST00000463911.1	49	4.82562	0	0
ENST00000390564.2	52	4.88573	0	0
ENST00000390565.1	52	4.88573	0	0
ENST00000390238.2	38	4.61727	0	0
ENST00000390239.2	37	4.59906	0	0
ENST00000390240.2	38	4.61727	0	0
ENST00000390241.3	39	4.63556	0	0
ENST00000390242.2	38	4.61727	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000361390.2	956	707	6269.27	213.79
ENST00000361453.3	1042	793	5403.4	164.28
ENST00000361624.2	1542	1293	162558	3031.1
ENST00000361739.1	684	435	26576.6	1472.99
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	8607.15	480.358
ENST00000362079.2	784	535	96831	4363.66
ENST00000361227.2	346	97.0678	8023	1992.74
ENST00000361335.1	297	51.6221	851	397.451
ENST00000361381.2	1378	1129	11029.3	235.529
ENST00000361567.2	1812	1563	8707.88	134.321
ENST00000361681.2	525	276	765	66.8255
ENST00000361789.2	1141	892	12212	330.074
ENST00000614336.4	3728	3479	535.093	3.70821
ENST00000612640.4	2116	1867	695.622	8.98295
ENST00000618686.1	2237	1988	158.8	1.92585
ENST00000621424.4	2405	2156	432.702	4.83871
ENST00000615165.1	1990	1741	695.204	9.62727
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000613204.1	1213	964	499.396	12.4899
ENST00000617983.1	2404	2155	4.92854	0.0551393
ENST00000612465.1	2195	1946	1325.62	16.4235
ENST00000612565.1	3027	2778	139.685	1.21229
ENST00000601199.2	510	261	4	0.369496
ENST00000612315.1	831	582	14	0.579956
ENST00000618003.1	351	102.039	3.09746	0.731861
ENST00000619729.1	294	49.2782	0	0
ENST00000613230.1	2179	1930	164.686	2.05726
ENST00000400754.4	1599	1350	42.6335	0.76139
ENST00000612848.1	740	491	124.122	6.09475
ENST00000616638.1	1806	1557	0	0
ENST00000613216.4	3571	3322	7.36585	0.0534581
ENST00000611339.1	3120	2871	1.10368	0.00926827
ENST00000612919.1	372	123.003	50.2696	9.85326
ENST00000621028.1	1426	1177	0	0
ENST00000611746.1	288	44.8343	1	0.537748
ENST00000619792.1	2404	2155	0	0
ENST00000710606.1	5619	5370	61.9168	0.277986
ENST00000643872.4	4662	4413	2420.38	13.2233
ENST00000628983.2	684	435	0	0
ENST00000673258.1	965	716	0.557876	0.0187851
ENST00000672485.1	1872	1623	0	0
ENST00000671794.1	2030	1781	0	0
ENST00000671708.1	564	315	0	0
ENST00000672538.1	687	438	0	0
ENST00000672343.1	522	273	0	0
ENST00000672201.1	1282	1033	0	0
ENST00000672505.1	942	693	7.32513	0.254842
ENST00000673154.1	2979	2730	26.0496	0.230053
ENST00000671931.1	1038	789	104.39	3.18986
ENST00000673369.1	925	676	0.0192081	0.000685058
ENST00000672991.1	1123	874	0	0
ENST00000672501.1	2775	2526	0	0
ENST00000672633.1	765	516	0	0
ENST00000672705.1	752	503	0	0
ENST00000673585.1	751	502	3.1925e-07	1.53326e-08
ENST00000671977.1	577	328	0.82394	0.0605636
ENST00000673364.1	618	369	0	0
ENST00000707313.1	987	738	0.5	0.0163344
ENST00000707314.1	1430	1181	0	0
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707298.1	2588	2339	0.962788	0.00992407
ENST00000707299.1	1125	876	0	0
ENST00000707300.1	1329	1080	7.19729	0.16067
ENST00000707301.1	2676	2427	946.948	9.40689
ENST00000707302.1	1508	1259	9.18652	0.17592
ENST00000707303.1	1693	1444	0.198724	0.00331797
ENST00000707304.1	1725	1476	0.00667355	0.000109008
ENST00000707305.1	1761	1512	53.6558	0.855569
ENST00000707306.1	495	246	14.7133	1.44199
ENST00000710353.1	7691	7442	0	0
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	2.56814	0.0720802
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
ENST00000632388.1	1720	1471	0	0
ENST00000632295.1	1720	1471	0	0
ENST00000672496.1	799	550	0	0
ENST00000672655.1	420	171	0	0
ENST00000672511.1	1443	1194	6.37731	0.128772
ENST00000631964.1	1863	1614	0	0
ENST00000633863.1	1148	899	0	0
ENST00000632559.1	1863	1614	0	0
ENST00000634012.1	1840	1591	0	0
ENST00000633810.2	1156	907	1.29218e-07	3.43483e-09
ENST00000707307.1	17448	17199	2.5	0.0035045
ENST00000713550.1	15574	15325	1.49702	0.00235514
ENST00000633532.1	1863	1614	0	0
ENST00000633805.3	882	633	0	0
ENST00000633914.1	1863	1614	0	0
ENST00000632392.3	2163	1914	1	0.0125964
ENST00000639526.1	1331	1082	0	0
ENST00000632307.2	2067	1818	0	0
ENST00000633074.1	1720	1471	0	0
ENST00000632222.1	1844	1595	0	0
ENST00000632952.1	1706	1457	0	0
ENST00000631760.1	1592	1343	0	0
ENST00000632108.2	1518	1269	0	0
ENST00000713586.1	1446	1197	0	0
ENST00000707310.1	2661	2412	93.5816	0.935412
ENST00000573911.1	918	669	0	0
ENST00000571130.1	918	669	0	0
ENST00000575017.3	985	736	0	0
ENST00000627413.2	1850	1601	0	0
ENST00000627553.2	546	297	1.61037	0.130725
ENST00000628217.2	1927	1678	0	0
ENST00000630375.2	574	325	0	0
ENST00000630161.2	1320	1071	3.9238	0.0883298
ENST00000629515.2	598	349	0	0
ENST00000625808.1	762	513	0	0
ENST00000626295.1	548	299	0	0
ENST00000627713.2	561	312	0	0
ENST00000631317.2	1897	1648	0	0
ENST00000628783.2	1886	1637	0	0
ENST00000631251.2	2039	1790	0	0
ENST00000627464.1	583	334	0	0
ENST00000628315.1	1247	998	1	0.0241579
ENST00000631283.1	936	687	0	0
ENST00000628182.3	10252	10003	2423.02	5.84005
ENST00000625211.2	7812	7563	261.111	0.832378
ENST00000626957.2	593	344	0	0
ENST00000626698.1	4774	4525	181.922	0.969294
ENST00000626446.1	473	224	0	0
ENST00000627346.1	435	186	0	0
ENST00000626182.1	562	313	5.83201	0.449224
ENST00000673006.3	5321	5072	0	0
ENST00000672883.3	1362	1113	0	0
ENST00000672034.3	1370	1121	0	0
ENST00000671787.1	1800	1551	0	0
ENST00000671991.1	1956	1707	0	0
ENST00000672360.1	352	103.035	103.103	24.1256
ENST00000707519.1	3627	3378	745.139	5.31823
ENST00000707520.1	3666	3417	458.924	3.23806
ENST00000707521.1	3429	3180	24.8991	0.188776
ENST00000707522.1	2283	2034	231.297	2.74163
ENST00000707523.1	1297	1048	9.27007	0.213261
ENST00000707524.1	549	300	0	0
ENST00000707525.1	684	435	101.556	5.62869
ENST00000707526.1	669	420	0	0
ENST00000707527.1	590	341	2.71578	0.192012
ENST00000707528.1	561	312	2.24461	0.173451
ENST00000707529.1	576	327	1.24858	0.0920572
ENST00000707530.1	428	179	1.52188	0.204983
ENST00000707531.1	595	346	4	0.278723
ENST00000707533.1	4089	3840	0	0
ENST00000707534.1	3211	2962	0	0
ENST00000707536.1	3163	2914	0	0
ENST00000707535.1	4528	4279	11.5151	0.0648805
ENST00000707537.1	2091	1842	0	0
ENST00000707538.1	581	332	0	0
ENST00000707539.1	580	331	0	0
ENST00000707540.1	3528	3279	0	0
ENST00000707541.1	3576	3327	0	0
ENST00000707542.1	1934	1685	0	0
ENST00000707543.1	600	351	0.0554352	0.00380775
ENST00000707547.1	1842	1593	0.0146435	0.000221625
ENST00000707544.1	2319	2070	3.9306	0.0457802
ENST00000707545.1	1956	1707	6.48424	0.0915831
ENST00000707546.1	709	460	0	0
ENST00000629245.3	5532	5283	107.745	0.491706
ENST00000626912.1	2220	1971	253.562	3.10161
ENST00000631077.1	1501	1252	47.4681	0.914086
ENST00000628134.1	496	247	17.0447	1.66373
ENST00000707550.1	4455	4206	0.0176441	0.000101139
ENST00000707551.1	4824	4575	0	0
ENST00000707552.1	637	388	1.65886	0.103079
ENST00000707558.1	942	693	0	0
ENST00000707559.1	1118	869	0.75	0.020808
ENST00000707560.1	899	650	0	0
ENST00000707567.1	1181	932	0	0
ENST00000707575.1	1156	907	0	0
ENST00000627374.3	6422	6173	366.304	1.43066
ENST00000625206.2	580	331	15.0173	1.09384
ENST00000626671.1	554	305	0	0
ENST00000627461.1	549	300	0	0
ENST00000707569.1	3174	2925	58.1275	0.479121
ENST00000707570.1	1745	1496	128.945	2.07808
ENST00000710276.1	1493	1244	1357.1	26.3015
ENST00000707571.1	795	546	367.515	16.2283
ENST00000707572.1	608	359	18.3857	1.23474
ENST00000707573.1	478	229	0	0
ENST00000707574.1	587	338	1.47686	0.105344
ENST00000626413.3	6661	6412	203.335	0.764556
ENST00000628303.1	3402	3153	0	0
ENST00000630190.1	554	305	0	0
ENST00000626461.1	566	317	15.4366	1.17403
ENST00000629698.1	585	336	0	0
ENST00000627160.1	258	27.8014	0	0
ENST00000672610.1	651	402	0	0
ENST00000673238.1	1917	1668	0	0
ENST00000707589.1	1161	912	0	0
ENST00000707590.1	435	186	0	0
ENST00000707591.1	1125	876	0	0
ENST00000707592.1	1895	1646	0	0
ENST00000707593.1	582	333	0	0
ENST00000707597.1	1179	930	0	0
ENST00000707598.1	663	414	0	0
ENST00000707599.1	1143	894	0	0
ENST00000707600.1	1913	1664	0	0
ENST00000707601.1	593	344	0	0
ENST00000707602.1	1179	930	0	0
ENST00000672066.1	3176	2927	0	0
ENST00000673544.1	344	95.0839	4.003	1.01501
ENST00000672298.1	554	305	3.55052	0.280661
ENST00000672379.1	2177	1928	161.169	2.01541
ENST00000673583.1	1018	769	1.85472	0.058149
ENST00000672062.1	279	38.8143	1	0.621152
ENST00000672432.1	279	38.8143	1	0.621152
ENST00000630425.2	5222	4973	784.678	3.8042
ENST00000629302.2	1103	854	15.4562	0.43635
ENST00000626471.1	494	245	17.8318	1.75476
ENST00000627288.1	378	129.001	5.16132	0.96462
ENST00000639310.1	1063	814	0	0
ENST00000710319.1	921	672	0	0
ENST00000625523.2	3164	2915	0	0
ENST00000627903.2	3575	3326	2.42556e-06	1.75825e-08
ENST00000629360.3	3639	3390	67.0977	0.477197
ENST00000626327.2	3446	3197	45.3481	0.341984
ENST00000628693.2	3507	3258	68.6771	0.508219
ENST00000625820.2	3626	3377	5.48022	0.0391252
ENST00000631353.1	721	472	7.59577	0.387989
ENST00000628249.1	2864	2615	14.3497	0.1323
ENST00000629127.1	2714	2465	21.352	0.208839
ENST00000672946.1	4233	3984	0	0
ENST00000672546.1	548	299	0	0
ENST00000672964.1	3261	3012	0	0
ENST00000707384.1	2035	1786	116.02	1.56618
ENST00000707385.1	3322	3073	92.2721	0.723931
ENST00000707386.1	921	672	2.93951	0.105462
ENST00000707387.1	685	436	13.4483	0.743656
ENST00000707388.1	653	404	4.8622	0.290162
ENST00000707389.1	582	333	0	0
ENST00000707390.1	1574	1325	80.7007	1.46842
ENST00000707391.1	336	87.1877	0	0
ENST00000707355.1	6227	5978	998.088	4.02534
ENST00000707356.1	1153	904	8.58742	0.229026
ENST00000707357.1	945	696	0	0
ENST00000707358.1	2920	2671	36.4188	0.328732
ENST00000707362.1	490	241	0	0
ENST00000707364.1	892	643	73.75	2.76529
ENST00000707365.1	3447	3198	0	0
ENST00000707366.1	549	300	3.65029e-05	2.93357e-06
ENST00000707363.1	3480	3231	0	0
ENST00000707367.1	567	318	21.4707	1.62783
ENST00000707368.1	583	334	65.3052	4.71402
ENST00000707369.1	791	542	56.1893	2.49945
ENST00000707370.1	3401	3152	0	0
ENST00000707371.1	843	594	5.87593	0.238495
ENST00000707421.1	661	412	2.26467	0.132525
ENST00000707422.1	3619	3370	0	0
ENST00000707423.1	2015	1766	0	0
ENST00000707425.1	1773	1524	0	0
ENST00000707424.1	1136	887	1.00746	0.0273837
ENST00000707426.1	603	354	0	0
ENST00000707373.1	768	519	0	0
ENST00000707374.1	935	686	48.7247	1.71244
ENST00000707372.1	2018	1769	1366.04	18.6176
ENST00000707375.1	572	323	13	0.970355
ENST00000707376.1	1929	1680	181.222	2.60071
ENST00000707377.1	727	478	0.777943	0.0392383
ENST00000707378.1	470	221	0.697421	0.0760839
ENST00000707379.1	1787	1538	0	0
ENST00000707380.1	981	732	0	0
ENST00000707381.1	4619	4370	62.3055	0.343744
ENST00000707382.1	713	464	0	0
ENST00000707383.1	550	301	9.83229	0.787549
ENST00000707396.1	4361	4112	347.489	2.03741
ENST00000707397.1	2389	2140	0	0
ENST00000707398.1	3612	3363	16.4229	0.117737
ENST00000707399.1	1607	1358	0	0
ENST00000707609.1	1564	1315	0	0
ENST00000707614.1	1866	1617	0	0
ENST00000707615.1	558	309	1.76875	0.138006
ENST00000707616.1	2849	2600	2.94292e-06	2.72895e-08
ENST00000707617.1	2881	2632	49.1788	0.450487
ENST00000707618.1	3208	2959	0	0
ENST00000707619.1	3241	2992	0	0
ENST00000707620.1	1899	1650	0	0
ENST00000707621.1	963	714	0	0
ENST00000710277.1	6230	5981	408.456	1.6465
ENST00000713539.1	7790	7541	12.0811	0.038625
ENST00000707628.1	648	399	0	0
ENST00000707629.1	619	370	0.5	0.0325805
ENST00000707626.2	4170	3921	0	0
ENST00000707624.1	3830	3581	0	0
ENST00000707625.1	3818	3569	0	0
ENST00000707627.1	613	364	0	0
ENST00000713541.1	7786	7537	172.463	0.551679
ENST00000710279.1	6230	5981	679.08	2.73739
ENST00000710278.1	6230	5981	658.127	2.65293
ENST00000713540.1	7774	7525	280.785	0.899615
ENST00000713538.1	7786	7537	15.8769	0.0507874
ENST00000710275.1	6230	5981	145.648	0.587113
ENST00000711198.2	2579	2330	199.915	2.06861
ENST00000972704.1	744	495	51.3008	2.49867
ENST00000972738.1	572	323	3.1973	0.238655
ENST00000972723.1	797	548	5.14061	0.226164
ENST00000972721.1	539	290	9.76689	0.811985
ENST00000972751.1	679	430	18.811	1.05471
ENST00000972712.1	490	241	1.74172	0.174241
ENST00000715685.1	2585	2336	926.867	9.56609
ENST00000711141.2	3757	3508	5.08901	0.0349754
ENST00000972677.1	1951	1702	1.78593	0.0252985
ENST00000972792.1	7934	7685	24.599	0.0771727
ENST00000972699.1	1351	1102	5.17655	0.113253
ENST00000711256.2	1538	1289	0	0
ENST00000972739.1	1789	1540	6.54969	0.102539
ENST00000972698.1	1013	764	2.82564	0.089169
ENST00000711206.2	1330	1081	4.58995	0.10237
ENST00000972689.1	1087	838	0	0
