target_id	length	eff_length	est_counts	tpm
ENST00000626108.1	353	104.031	0	0
ENST00000390593.2	415	166	0	0
ENST00000390594.3	417	168	3.79302	0.706758
ENST00000390595.3	395	146	4.5	0.964837
ENST00000455737.2	417	168	0	0
ENST00000631943.1	402	153	0	0
ENST00000390597.3	378	129.001	1	0.242661
ENST00000390598.2	430	181	43.9822	7.60664
ENST00000390630.3	457	208	0	0
ENST00000454421.2	431	182	4.1272	0.709869
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	0	0
ENST00000632209.1	353	104.031	0	0
ENST00000624687.1	411	162	2.64634	0.511359
ENST00000617374.2	358	109.017	0	0
ENST00000433072.2	437	188	1.5311	0.254942
ENST00000390636.2	437	188	0	0
ENST00000424969.2	587	338	23.6186	2.18742
ENST00000390639.2	405	156	0	0
ENST00000557788.2	353	104.031	0	0
ENST00000630556.1	353	104.031	1.5	0.45136
ENST00000622410.2	353	104.031	0	0
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000453673.3	353	104.031	7.33525	2.20722
ENST00000390243.2	538	289	69	7.47388
ENST00000464162.1	380	131.001	0	0
ENST00000390247.2	445	196	0	0
ENST00000495489.1	398	149	1.29056	0.271135
ENST00000493819.1	409	160	5.94604	1.16333
ENST00000483158.1	392	143	23.8363	5.21791
ENST00000480492.1	398	149	7.38643	1.55183
ENST00000390252.2	442	193	12.8998	2.09228
ENST00000479981.1	378	129.001	3.5	0.849315
ENST00000490686.1	378	129.001	2.30006	0.558136
ENST00000492167.1	400	151	37.7789	7.8319
ENST00000390256.2	406	157	0	0
ENST00000484817.1	390	141	0	0
ENST00000498435.1	382	133.001	3.49806	0.82332
ENST00000482769.1	390	141	0	0
ENST00000468494.1	390	141	2.5	0.555028
ENST00000473726.1	382	133.001	1.49571	0.352036
ENST00000465170.1	398	149	0	0
ENST00000498574.1	398	149	13.5464	2.84599
ENST00000620613.1	314	66.2053	0	0
ENST00000448155.2	376	127.002	7.43034	1.83145
ENST00000509129.1	353	104.031	0	0
ENST00000390265.2	440	191	0	0
ENST00000474213.1	395	146	0	0
ENST00000491977.1	390	141	0	0
ENST00000453166.2	396	147	34	7.24029
ENST00000390268.2	390	141	0	0
ENST00000462693.1	390	141	0	0
ENST00000436451.2	409	160	0	0
ENST00000390270.2	445	196	0	0
ENST00000390271.2	371	122.003	0	0
ENST00000483379.1	532	283	9.44507	1.04475
ENST00000492446.1	378	129.001	0	0
ENST00000417279.3	396	147	0	0
ENST00000611391.1	376	127.002	0	0
ENST00000377032.5	371	122.003	0	0
ENST00000390277.3	444	195	9.93714	1.59522
ENST00000390278.3	373	124.002	0	0
ENST00000468879.1	532	283	0	0
ENST00000471857.2	534	285	1.14902	0.126205
ENST00000443397.5	384	135.001	1.01646	0.235694
ENST00000421835.2	350	101.044	0	0
ENST00000429992.3	365	116.007	0	0
ENST00000390244.2	408	159	0	0
ENST00000496168.1	532	283	33.632	3.72015
ENST00000354689.6	294	49.2782	0	0
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	0	0
ENST00000570121.2	353	104.031	0	0
ENST00000562905.2	353	104.031	0	0
ENST00000569103.2	349	100.049	0	0
ENST00000390477.2	720	471	30	1.99386
ENST00000611116.2	978	729	244	10.4775
ENST00000632136.1	760	511	24.9223	1.52673
ENST00000622053.4	755	506	90.1555	5.57746
ENST00000633705.1	760	511	24.9223	1.52673
ENST00000436911.6	1013	764	13.1929	0.540558
ENST00000443402.6	2730	2481	4.80707	0.0606525
ENST00000466254.1	758	509	0	0
ENST00000631705.1	63	5.12058	0	0
ENST00000633501.1	51	4.86552	0	0
ENST00000631521.1	48	4.80593	0	0
ENST00000633896.1	50	4.84548	0	0
ENST00000632178.1	53	4.90612	0	0
ENST00000634062.1	52	4.88573	0	0
ENST00000390320.2	127	7.16476	0	0
ENST00000390322.2	175	10.234	0	0
ENST00000390324.2	176	10.3244	0	0
ENST00000390326.2	33	4.52663	0	0
ENST00000390328.2	70	5.28313	0	0
ENST00000390330.2	46	4.76704	0	0
ENST00000390327.3	38	4.61727	0	0
ENST00000390560.2	61	5.07609	0	0
ENST00000488476.1	49	4.82562	0	0
ENST00000461719.1	46	4.76704	0	0
ENST00000463911.1	49	4.82562	0	0
ENST00000390564.2	52	4.88573	0	0
ENST00000390565.1	52	4.88573	0	0
ENST00000390238.2	38	4.61727	0	0
ENST00000390239.2	37	4.59906	0	0
ENST00000390240.2	38	4.61727	0	0
ENST00000390241.3	39	4.63556	0	0
ENST00000390242.2	38	4.61727	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000361390.2	956	707	5456.69	241.604
ENST00000361453.3	1042	793	3836.2	151.434
ENST00000361624.2	1542	1293	124552	3015.41
ENST00000361739.1	684	435	24069.7	1732.11
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	5963.67	432.14
ENST00000362079.2	784	535	75469.9	4415.86
ENST00000361227.2	346	97.0678	7753	2500.28
ENST00000361335.1	297	51.6221	551	334.126
ENST00000361381.2	1378	1129	7686.79	213.131
ENST00000361567.2	1812	1563	6297.88	126.133
ENST00000361681.2	525	276	956.906	108.531
ENST00000361789.2	1141	892	7998	280.68
ENST00000614336.4	3728	3479	320.717	2.88578
ENST00000612640.4	2116	1867	516.466	8.65948
ENST00000618686.1	2237	1988	903	14.2189
ENST00000621424.4	2405	2156	26.2469	0.381087
ENST00000615165.1	1990	1741	887.759	15.9621
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0.795621	0.0143137
ENST00000613204.1	1213	964	68.906	2.23756
ENST00000617983.1	2404	2155	23.5185	0.341631
ENST00000612465.1	2195	1946	625.694	10.065
ENST00000612565.1	3027	2778	447.532	5.04297
ENST00000601199.2	510	261	7	0.839561
ENST00000612315.1	831	582	3	0.161359
ENST00000618003.1	351	102.039	4.11092	1.26115
ENST00000619729.1	294	49.2782	0	0
ENST00000613230.1	2179	1930	203.374	3.29862
ENST00000400754.4	1599	1350	0.223807	0.0051896
ENST00000612848.1	740	491	11.055	0.704812
ENST00000616638.1	1806	1557	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	23.8232	0.259754
ENST00000612919.1	372	123.003	0	0
ENST00000621028.1	1426	1177	2.78912	0.0741796
ENST00000611746.1	288	44.8343	0	0
ENST00000619792.1	2404	2155	0	0
ENST00000710606.1	5619	5370	247.515	1.44285
ENST00000643872.4	4662	4413	1677.57	11.8998
ENST00000628983.2	684	435	93.2854	6.71304
ENST00000673258.1	965	716	0	0
ENST00000672485.1	1872	1623	0.870569	0.0167911
ENST00000671794.1	2030	1781	0	0
ENST00000671708.1	564	315	0	0
ENST00000672538.1	687	438	0	0
ENST00000672343.1	522	273	0	0
ENST00000672201.1	1282	1033	0	0
ENST00000672505.1	942	693	0	0
ENST00000673154.1	2979	2730	18.0506	0.206978
ENST00000671931.1	1038	789	117.162	4.6484
ENST00000673369.1	925	676	25.9436	1.20138
ENST00000672991.1	1123	874	0	0
ENST00000672501.1	2775	2526	0.519252	0.00643487
ENST00000672633.1	765	516	0	0
ENST00000672705.1	752	503	0	0
ENST00000673585.1	751	502	0	0
ENST00000671977.1	577	328	2.41634	0.23061
ENST00000673364.1	618	369	0	0
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	2.16297	0.0573318
ENST00000707315.1	708	459	3.15935	0.215467
ENST00000707316.1	428	179	0.168514	0.0294697
ENST00000707298.1	2588	2339	251.57	3.36684
ENST00000707299.1	1125	876	0	0
ENST00000707300.1	1329	1080	12.3338	0.357492
ENST00000707301.1	2676	2427	517.257	6.67162
ENST00000707302.1	1508	1259	0	0
ENST00000707303.1	1693	1444	0.00292898	6.34956e-05
ENST00000707304.1	1725	1476	60.5263	1.28367
ENST00000707305.1	1761	1512	43.6007	0.902686
ENST00000707306.1	495	246	0	0
ENST00000710353.1	7691	7442	13.6801	0.0575434
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	0	0
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
ENST00000632388.1	1720	1471	0	0
ENST00000632295.1	1720	1471	0	0
ENST00000672496.1	799	550	1.98724	0.113105
ENST00000672655.1	420	171	0	0
ENST00000672511.1	1443	1194	7.2889	0.191096
ENST00000631964.1	1863	1614	0	0
ENST00000633863.1	1148	899	0	0
ENST00000632559.1	1863	1614	0	0
ENST00000634012.1	1840	1591	0	0
ENST00000633810.2	1156	907	1.39309e-07	4.80804e-09
ENST00000707307.1	17448	17199	1.5	0.00273013
ENST00000713550.1	15574	15325	0	0
ENST00000633532.1	1863	1614	0	0
ENST00000633805.3	882	633	0	0
ENST00000633914.1	1863	1614	0	0
ENST00000632392.3	2163	1914	0	0
ENST00000639526.1	1331	1082	0.5	0.0144656
ENST00000632307.2	2067	1818	0	0
ENST00000633074.1	1720	1471	0	0
ENST00000632222.1	1844	1595	0	0
ENST00000632952.1	1706	1457	0	0
ENST00000631760.1	1592	1343	0	0
ENST00000632108.2	1518	1269	0	0
ENST00000713586.1	1446	1197	0	0
ENST00000707310.1	2661	2412	203.799	2.64496
ENST00000573911.1	918	669	0	0
ENST00000571130.1	918	669	0	0
ENST00000575017.3	985	736	0	0
ENST00000627413.2	1850	1601	0	0
ENST00000627553.2	546	297	0	0
ENST00000628217.2	1927	1678	1.34132	0.0250228
ENST00000630375.2	574	325	0.592367	0.0570561
ENST00000630161.2	1320	1071	15.5791	0.455353
ENST00000629515.2	598	349	0	0
ENST00000625808.1	762	513	0	0
ENST00000626295.1	548	299	0	0
ENST00000627713.2	561	312	0	0
ENST00000631317.2	1897	1648	0	0
ENST00000628783.2	1886	1637	0	0
ENST00000631251.2	2039	1790	0	0
ENST00000627464.1	583	334	0	0
ENST00000628315.1	1247	998	6.67037	0.209225
ENST00000631283.1	936	687	1	0.0455657
ENST00000628182.3	10252	10003	1385.28	4.33514
ENST00000625211.2	7812	7563	447.841	1.85364
ENST00000626957.2	593	344	0	0
ENST00000626698.1	4774	4525	4.81851	0.0333341
ENST00000626446.1	473	224	0.973212	0.136005
ENST00000627346.1	435	186	5.81439	0.978557
ENST00000626182.1	562	313	8.22443	0.822538
ENST00000673006.3	5321	5072	0	0
ENST00000672883.3	1362	1113	0	0
ENST00000672034.3	1370	1121	0	0
ENST00000671787.1	1800	1551	0	0
ENST00000671991.1	1956	1707	0	0
ENST00000672360.1	352	103.035	77.9631	23.6864
ENST00000707519.1	3627	3378	733.419	6.79653
ENST00000707520.1	3666	3417	105.466	0.966188
ENST00000707521.1	3429	3180	1.69344e-07	1.66701e-09
ENST00000707522.1	2283	2034	191.417	2.94594
ENST00000707523.1	1297	1048	26.9366	0.804593
ENST00000707524.1	549	300	0	0
ENST00000707525.1	684	435	83.5896	6.0153
ENST00000707526.1	669	420	4.3027	0.320691
ENST00000707527.1	590	341	7.90279	0.725472
ENST00000707528.1	561	312	0.547613	0.0549432
ENST00000707529.1	576	327	1.86542	0.178576
ENST00000707530.1	428	179	7	1.22416
ENST00000707531.1	595	346	5.01267	0.453511
ENST00000707533.1	4089	3840	0	0
ENST00000707534.1	3211	2962	0	0
ENST00000707536.1	3163	2914	0.818654	0.00879439
ENST00000707535.1	4528	4279	3.41774	0.025003
ENST00000707537.1	2091	1842	0	0
ENST00000707538.1	581	332	0.00296056	0.000279145
ENST00000707539.1	580	331	0.639666	0.0604951
ENST00000707540.1	3528	3279	0	0
ENST00000707541.1	3576	3327	0	0
ENST00000707542.1	1934	1685	0	0
ENST00000707543.1	600	351	0	0
ENST00000707547.1	1842	1593	0	0
ENST00000707544.1	2319	2070	12.8068	0.193671
ENST00000707545.1	1956	1707	15.8142	0.290007
ENST00000707546.1	709	460	0	0
ENST00000629245.3	5532	5283	186.642	1.10592
ENST00000626912.1	2220	1971	327.083	5.19477
ENST00000631077.1	1501	1252	77.0959	1.92762
ENST00000628134.1	496	247	23.832	3.02036
ENST00000707550.1	4455	4206	0	0
ENST00000707551.1	4824	4575	9.42842e-08	6.45123e-10
ENST00000707552.1	637	388	2.93118	0.236486
ENST00000707558.1	942	693	0	0
ENST00000707559.1	1118	869	1	0.0360226
ENST00000707560.1	899	650	0	0
ENST00000707567.1	1181	932	0.334586	0.0112379
ENST00000707575.1	1156	907	0.5	0.0172567
ENST00000627374.3	6422	6173	480.777	2.43805
ENST00000625206.2	580	331	0	0
ENST00000626671.1	554	305	10.5097	1.07866
ENST00000627461.1	549	300	7.69305	0.802735
ENST00000707569.1	3174	2925	88.6791	0.949053
ENST00000707570.1	1745	1496	61.6474	1.28996
ENST00000710276.1	1493	1244	862.096	21.6935
ENST00000707571.1	795	546	173.43	9.94318
ENST00000707572.1	608	359	8.19667	0.714723
ENST00000707573.1	478	229	7.2933	0.996973
ENST00000707574.1	587	338	6.20564	0.574731
ENST00000626413.3	6661	6412	367.501	1.79416
ENST00000628303.1	3402	3153	63.1348	0.626815
ENST00000630190.1	554	305	2.80186	0.287569
ENST00000626461.1	566	317	14.1649	1.39878
ENST00000629698.1	585	336	0	0
ENST00000627160.1	258	27.8014	0	0
ENST00000672610.1	651	402	0	0
ENST00000673238.1	1917	1668	0	0
ENST00000707589.1	1161	912	0	0
ENST00000707590.1	435	186	0	0
ENST00000707591.1	1125	876	0	0
ENST00000707592.1	1895	1646	0	0
ENST00000707593.1	582	333	0	0
ENST00000707597.1	1179	930	0	0
ENST00000707598.1	663	414	0	0
ENST00000707599.1	1143	894	0	0
ENST00000707600.1	1913	1664	0	0
ENST00000707601.1	593	344	0	0
ENST00000707602.1	1179	930	0	0
ENST00000672066.1	3176	2927	0	0
ENST00000673544.1	344	95.0839	4.04759	1.33255
ENST00000672298.1	554	305	4.04861	0.415529
ENST00000672379.1	2177	1928	111.002	1.80227
ENST00000673583.1	1018	769	2.00391	0.0815732
ENST00000672062.1	279	38.8143	1	0.806498
ENST00000672432.1	279	38.8143	1	0.806498
ENST00000630425.2	5222	4973	812.021	5.11144
ENST00000629302.2	1103	854	4.7376	0.173658
ENST00000626471.1	494	245	4.65851	0.595218
ENST00000627288.1	378	129.001	14.3215	3.47527
ENST00000639310.1	1063	814	0	0
ENST00000710319.1	921	672	0	0
ENST00000625523.2	3164	2915	5.97562e-08	6.41711e-10
ENST00000627903.2	3575	3326	0	0
ENST00000629360.3	3639	3390	12.7256	0.117509
ENST00000626327.2	3446	3197	73.2661	0.71739
ENST00000628693.2	3507	3258	0	0
ENST00000625820.2	3626	3377	0	0
ENST00000631353.1	721	472	0	0
ENST00000628249.1	2864	2615	30.3414	0.363211
ENST00000629127.1	2714	2465	0	0
ENST00000672946.1	4233	3984	0.5	0.00392867
ENST00000672546.1	548	299	0	0
ENST00000672964.1	3261	3012	0	0
ENST00000707384.1	2035	1786	86.7656	1.52076
ENST00000707385.1	3322	3073	59.4815	0.605918
ENST00000707386.1	921	672	4.9056	0.228516
ENST00000707387.1	685	436	0	0
ENST00000707388.1	653	404	2.66143	0.206219
ENST00000707389.1	582	333	5.7291	0.538564
ENST00000707390.1	1574	1325	51.5	1.21671
ENST00000707391.1	336	87.1877	0	0
ENST00000707355.1	6227	5978	698.216	3.65619
ENST00000707356.1	1153	904	25.2274	0.873573
ENST00000707357.1	945	696	0	0
ENST00000707358.1	2920	2671	93.8074	1.0994
ENST00000707362.1	490	241	1.50735	0.19579
ENST00000707364.1	892	643	20.3963	0.99297
ENST00000707365.1	3447	3198	0	0
ENST00000707366.1	549	300	0	0
ENST00000707363.1	3480	3231	0	0
ENST00000707367.1	567	318	12.9974	1.27946
ENST00000707368.1	583	334	46.7724	4.38367
ENST00000707369.1	791	542	47.8763	2.76513
ENST00000707370.1	3401	3152	0	0
ENST00000707371.1	843	594	15.7463	0.829823
ENST00000707421.1	661	412	0	0
ENST00000707422.1	3619	3370	1.08161e-08	1.0047e-10
ENST00000707423.1	2015	1766	0	0
ENST00000707425.1	1773	1524	0	0
ENST00000707424.1	1136	887	6.44397	0.227418
ENST00000707426.1	603	354	0	0
ENST00000707373.1	768	519	0	0
ENST00000707374.1	935	686	17.2289	0.786192
ENST00000707372.1	2018	1769	783.095	13.8574
ENST00000707375.1	572	323	13.5	1.30836
ENST00000707376.1	1929	1680	29.4744	0.5492
ENST00000707377.1	727	478	0	0
ENST00000707378.1	470	221	6.37231	0.902609
ENST00000707379.1	1787	1538	0	0
ENST00000707380.1	981	732	0	0
ENST00000707381.1	4619	4370	137.85	0.987464
ENST00000707382.1	713	464	7.59666	0.512506
ENST00000707383.1	550	301	20.8692	2.17037
ENST00000707396.1	4361	4112	328.195	2.49846
ENST00000707397.1	2389	2140	0	0
ENST00000707398.1	3612	3363	42.7243	0.397688
ENST00000707399.1	1607	1358	5.39455	0.124351
ENST00000707609.1	1564	1315	0	0
ENST00000707614.1	1866	1617	0	0
ENST00000707615.1	558	309	0	0
ENST00000707616.1	2849	2600	0	0
ENST00000707617.1	2881	2632	0	0
ENST00000707618.1	3208	2959	0	0
ENST00000707619.1	3241	2992	0	0
ENST00000707620.1	1899	1650	0	0
ENST00000707621.1	963	714	0	0
ENST00000710277.1	6230	5981	79.7735	0.417522
ENST00000713539.1	7790	7541	100.57	0.417479
ENST00000707628.1	648	399	0	0
ENST00000707629.1	619	370	0.5	0.0423022
ENST00000707626.2	4170	3921	0	0
ENST00000707624.1	3830	3581	0.805102	0.00703787
ENST00000707625.1	3818	3569	0	0
ENST00000707627.1	613	364	0	0
ENST00000713541.1	7786	7537	53.6571	0.222855
ENST00000710279.1	6230	5981	111.532	0.583739
ENST00000710278.1	6230	5981	629.821	3.29638
ENST00000713540.1	7774	7525	358.163	1.48994
ENST00000713538.1	7786	7537	47.3874	0.196816
ENST00000710275.1	6230	5981	818.749	4.28521
ENST00000711198.2	2579	2330	217.625	2.9238
ENST00000972704.1	744	495	31.267	1.97731
ENST00000972738.1	572	323	6.48381	0.62838
ENST00000972723.1	797	548	2.8717	0.164041
ENST00000972721.1	539	290	12.4081	1.33937
ENST00000972751.1	679	430	7.97537	0.5806
ENST00000972712.1	490	241	4.35296	0.565408
ENST00000715685.1	2585	2336	642.098	8.60445
ENST00000711141.2	3757	3508	0	0
ENST00000972677.1	1951	1702	2.83667	0.0521727
ENST00000972792.1	7934	7685	38.3466	0.156199
