target_id	length	eff_length	est_counts	tpm
ENST00000390619.2	425	176	1754.19	172.924
ENST00000434710.1	434	185	0	0
ENST00000390621.3	411	162	18.6176	1.99388
ENST00000390622.2	655	406	0	0
ENST00000390624.3	432	183	284.747	26.996
ENST00000390625.3	439	190	756.475	69.0766
ENST00000390626.2	410	161	0	0
ENST00000390627.3	571	322	538.469	29.0132
ENST00000390628.3	414	165	27.0181	2.84094
ENST00000390629.3	495	246	6985.04	492.633
ENST00000519403.2	307	59.9608	0	0
ENST00000610349.2	407	158	1555.01	170.753
ENST00000628287.1	466	217	3040.36	243.083
ENST00000627634.1	383	134.001	6.00062	0.776926
ENST00000628968.1	374	125.002	4.9726	0.69017
ENST00000618644.2	385	136	220.038	28.0703
ENST00000618026.2	393	144	154.984	18.673
ENST00000630493.1	369	120.004	20.8523	3.01473
ENST00000629472.1	412	163	0	0
ENST00000626489.1	397	148	129.775	15.2131
ENST00000628219.1	534	285	243.619	14.8305
ENST00000627132.1	384	135.001	111.295	14.3031
ENST00000626108.1	353	104.031	28.4441	4.74372
ENST00000390593.2	415	166	0	0
ENST00000390594.3	417	168	1831.71	189.164
ENST00000390595.3	395	146	189.031	22.4631
ENST00000455737.2	417	168	204.135	21.0813
ENST00000631943.1	402	153	706.621	80.1281
ENST00000390597.3	378	129.001	1178.89	158.552
ENST00000390598.2	430	181	0.000582021	5.57892e-05
ENST00000390630.3	457	208	45.8447	3.82398
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	493.135	46.247
ENST00000632209.1	353	104.031	255.64	42.6339
ENST00000624687.1	411	162	25.3395	2.71377
ENST00000617374.2	358	109.017	137.93	21.9509
ENST00000433072.2	437	188	0	0
ENST00000390636.2	437	188	9.49927e-05	8.76642e-06
ENST00000424969.2	587	338	0.202693	0.0104043
ENST00000390639.2	405	156	16.3657	1.82012
ENST00000557788.2	353	104.031	3.36629	0.561408
ENST00000630556.1	353	104.031	180.758	30.1455
ENST00000622410.2	353	104.031	2160.22	360.266
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000453673.3	353	104.031	12.4691	2.07952
ENST00000390243.2	538	289	32634	1959.13
ENST00000464162.1	380	131.001	1504.81	199.295
ENST00000390247.2	445	196	129.945	11.5025
ENST00000495489.1	398	149	112.49	13.0984
ENST00000493819.1	409	160	2703.82	293.189
ENST00000483158.1	392	143	4354.81	528.351
ENST00000480492.1	398	149	653.012	76.0369
ENST00000390252.2	442	193	9014.33	810.338
ENST00000479981.1	378	129.001	484.222	65.124
ENST00000490686.1	378	129.001	984.892	132.46
ENST00000492167.1	400	151	12334.6	1417.23
ENST00000390256.2	406	157	455.978	50.3888
ENST00000484817.1	390	141	224.565	27.6319
ENST00000498435.1	382	133.001	505.751	65.974
ENST00000482769.1	390	141	0	0
ENST00000468494.1	390	141	810.289	99.7035
ENST00000473726.1	382	133.001	0	0
ENST00000465170.1	398	149	1.59261	0.185444
ENST00000498574.1	398	149	1568.49	182.635
ENST00000620613.1	314	66.2053	8.65	2.2668
ENST00000448155.2	376	127.002	25426.6	3473.51
ENST00000509129.1	353	104.031	53.6031	8.93957
ENST00000390265.2	440	191	8251.34	749.516
ENST00000474213.1	395	146	24.2233	2.87853
ENST00000491977.1	390	141	590.901	72.7084
ENST00000453166.2	396	147	5337.21	629.922
ENST00000390268.2	390	141	10.982	1.3513
ENST00000462693.1	390	141	180.871	22.2556
ENST00000436451.2	409	160	94.613	10.2594
ENST00000390270.2	445	196	1077.55	95.3833
ENST00000390271.2	371	122.003	8.83976	1.25707
ENST00000483379.1	532	283	167.039	10.2405
ENST00000492446.1	378	129.001	111.806	15.0369
ENST00000417279.3	396	147	378.167	44.6329
ENST00000611391.1	376	127.002	75.3458	10.2929
ENST00000377032.5	371	122.003	841.386	119.65
ENST00000390277.3	444	195	5654.65	503.108
ENST00000390278.3	373	124.002	30.0059	4.19822
ENST00000468879.1	532	283	433.711	26.5891
ENST00000471857.2	534	285	179.261	10.9126
ENST00000443397.5	384	135.001	111.295	14.3031
ENST00000421835.2	350	101.044	233.992	40.1773
ENST00000429992.3	365	116.007	98.2147	14.6886
ENST00000390244.2	408	159	19	2.07322
ENST00000496168.1	532	283	11196.3	686.4
ENST00000354689.6	294	49.2782	172.413	60.7024
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	24.1583	4.18933
ENST00000570121.2	353	104.031	2	0.333547
ENST00000562905.2	353	104.031	23.7834	3.96644
ENST00000569103.2	349	100.049	81.7958	14.1843
ENST00000390477.2	720	471	553	20.3701
ENST00000611116.2	978	729	4444	105.764
ENST00000632136.1	760	511	827.035	28.0797
ENST00000622053.4	755	506	3218.48	110.355
ENST00000633705.1	760	511	1980.36	67.2376
ENST00000436911.6	1013	764	440.551	10.0044
ENST00000443402.6	2730	2481	45.0908	0.31532
ENST00000466254.1	758	509	850.129	28.9773
ENST00000631705.1	63	5.12058	0	0
ENST00000633501.1	51	4.86552	0	0
ENST00000631521.1	48	4.80593	0	0
ENST00000633896.1	50	4.84548	0	0
ENST00000632178.1	53	4.90612	0	0
ENST00000634062.1	52	4.88573	0	0
ENST00000390320.2	127	7.16476	0	0
ENST00000390322.2	175	10.234	0	0
ENST00000390324.2	176	10.3244	0	0
ENST00000390326.2	33	4.52663	0	0
ENST00000390328.2	70	5.28313	0	0
ENST00000390330.2	46	4.76704	0	0
ENST00000390327.3	38	4.61727	0	0
ENST00000390560.2	61	5.07609	0	0
ENST00000488476.1	49	4.82562	0	0
ENST00000461719.1	46	4.76704	0	0
ENST00000463911.1	49	4.82562	0	0
ENST00000390564.2	52	4.88573	0	0
ENST00000390565.1	52	4.88573	0	0
ENST00000390238.2	38	4.61727	0	0
ENST00000390239.2	37	4.59906	0	0
ENST00000390240.2	38	4.61727	0	0
ENST00000390241.3	39	4.63556	0	0
ENST00000390242.2	38	4.61727	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000361390.2	956	707	1213.35	29.7753
ENST00000361453.3	1042	793	1249.52	27.3376
ENST00000361624.2	1542	1293	69486.9	932.383
ENST00000361739.1	684	435	11655	464.852
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	1398.89	56.1811
ENST00000362079.2	784	535	19296.8	625.78
ENST00000361227.2	346	97.0678	902	161.221
ENST00000361335.1	297	51.6221	209	70.2426
ENST00000361381.2	1378	1129	3063.97	47.0847
ENST00000361567.2	1812	1563	2480.93	27.5388
ENST00000361681.2	525	276	656	41.2368
ENST00000361789.2	1141	892	2445.98	47.5749
ENST00000614336.4	3728	3479	0.000177131	8.83344e-07
ENST00000612640.4	2116	1867	277.165	2.57564
ENST00000618686.1	2237	1988	92	0.8029
ENST00000621424.4	2405	2156	96.4587	0.776216
ENST00000615165.1	1990	1741	128.032	1.27588
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000613204.1	1213	964	184.262	3.31626
ENST00000617983.1	2404	2155	26.1114	0.21022
ENST00000612465.1	2195	1946	55.1459	0.491655
ENST00000612565.1	3027	2778	288.57	1.80222
ENST00000601199.2	510	261	6	0.398842
ENST00000612315.1	831	582	8	0.238483
ENST00000618003.1	351	102.039	3297.29	560.635
ENST00000619729.1	294	49.2782	76.5814	26.9624
ENST00000613230.1	2179	1930	678.877	6.10272
ENST00000400754.4	1599	1350	27.4498	0.352773
ENST00000612848.1	740	491	135.238	4.77868
ENST00000616638.1	1806	1557	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	4.20678	0.0254218
ENST00000612919.1	372	123.003	18.5707	2.61941
ENST00000621028.1	1426	1177	3.59258	0.0529566
ENST00000611746.1	288	44.8343	518.907	200.802
ENST00000619792.1	2404	2155	0	0
ENST00000710606.1	5619	5370	5.55168	0.0179366
ENST00000643872.4	4662	4413	1290.07	5.07187
ENST00000628983.2	684	435	193.94	7.73515
ENST00000673258.1	965	716	0.5	0.0121157
ENST00000672485.1	1872	1623	0	0
ENST00000671794.1	2030	1781	0	0
ENST00000671708.1	564	315	0	0
ENST00000672538.1	687	438	0.5	0.0198055
ENST00000672343.1	522	273	0	0
ENST00000672201.1	1282	1033	0	0
ENST00000672505.1	942	693	0	0
ENST00000673154.1	2979	2730	8.10884	0.0515331
ENST00000671931.1	1038	789	279.972	6.15642
ENST00000673369.1	925	676	8.64647e-05	2.21913e-06
ENST00000672991.1	1123	874	0	0
ENST00000672501.1	2775	2526	8.55467	0.0587571
ENST00000672633.1	765	516	0	0
ENST00000672705.1	752	503	0	0
ENST00000673585.1	751	502	22.5111	0.778007
ENST00000671977.1	577	328	8.24474	0.436107
ENST00000673364.1	618	369	25.5444	1.20105
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	0	0
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707298.1	2588	2339	2.79814e-07	2.07553e-09
ENST00000707299.1	1125	876	42.3355	0.838475
ENST00000707300.1	1329	1080	7.80717	0.125418
ENST00000707301.1	2676	2427	832.817	5.95346
ENST00000707302.1	1508	1259	19.5763	0.269771
ENST00000707303.1	1693	1444	6.52631	0.0784134
ENST00000707304.1	1725	1476	1.75272	0.0206023
ENST00000707305.1	1761	1512	16.2138	0.186047
ENST00000707306.1	495	246	15.2798	1.07764
ENST00000710353.1	7691	7442	13.2243	0.0308299
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	1.44981	0.0292825
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
ENST00000632388.1	1720	1471	0	0
ENST00000632295.1	1720	1471	0	0
ENST00000672496.1	799	550	0	0
ENST00000672655.1	420	171	0	0
ENST00000672511.1	1443	1194	4.14979	0.0602993
ENST00000631964.1	1863	1614	0	0
ENST00000633863.1	1148	899	0	0
ENST00000632559.1	1863	1614	0	0
ENST00000634012.1	1840	1591	0	0
ENST00000633810.2	1156	907	0	0
ENST00000707307.1	17448	17199	2.01816	0.00203583
ENST00000713550.1	15574	15325	0	0
ENST00000633532.1	1863	1614	0	0
ENST00000633805.3	882	633	0	0
ENST00000633914.1	1863	1614	0	0
ENST00000632392.3	2163	1914	0	0
ENST00000639526.1	1331	1082	0	0
ENST00000632307.2	2067	1818	2.99559	0.0285876
ENST00000633074.1	1720	1471	0	0
ENST00000632222.1	1844	1595	0	0
ENST00000632952.1	1706	1457	0	0
ENST00000631760.1	1592	1343	0	0
ENST00000632108.2	1518	1269	0	0
ENST00000713586.1	1446	1197	0	0
ENST00000707310.1	2661	2412	26.1113	0.18782
ENST00000573911.1	918	669	0	0
ENST00000571130.1	918	669	0	0
ENST00000575017.3	985	736	0	0
ENST00000627413.2	1850	1601	0	0
ENST00000627553.2	546	297	1.28014	0.0747807
ENST00000628217.2	1927	1678	0	0
ENST00000630375.2	574	325	3.05733	0.163211
ENST00000630161.2	1320	1071	8.54385	0.138406
ENST00000629515.2	598	349	0	0
ENST00000625808.1	762	513	0	0
ENST00000626295.1	548	299	1.60961	0.0933986
ENST00000627713.2	561	312	1.54894	0.086133
ENST00000631317.2	1897	1648	8.39736	0.0884048
ENST00000628783.2	1886	1637	0	0
ENST00000631251.2	2039	1790	0	0
ENST00000627464.1	583	334	4.60281	0.239093
ENST00000628315.1	1247	998	0.873736	0.0151894
ENST00000631283.1	936	687	0	0
ENST00000628182.3	10252	10003	340.567	0.590694
ENST00000625211.2	7812	7563	26.9042	0.0617186
ENST00000626957.2	593	344	0	0
ENST00000626698.1	4774	4525	57.6741	0.221132
ENST00000626446.1	473	224	0	0
ENST00000627346.1	435	186	0	0
ENST00000626182.1	562	313	0	0
ENST00000673006.3	5321	5072	0	0
ENST00000672883.3	1362	1113	1.22325e-07	1.90682e-09
ENST00000672034.3	1370	1121	2.11087	0.0326698
ENST00000671787.1	1800	1551	0	0
ENST00000671991.1	1956	1707	0	0
ENST00000672360.1	352	103.035	191.55	32.2544
ENST00000707519.1	3627	3378	276.144	1.41829
ENST00000707520.1	3666	3417	344.669	1.75003
ENST00000707521.1	3429	3180	0	0
ENST00000707522.1	2283	2034	228.824	1.95182
ENST00000707523.1	1297	1048	16.6348	0.275388
ENST00000707524.1	549	300	4.13441	0.239102
ENST00000707525.1	684	435	136.529	5.44533
ENST00000707526.1	669	420	1.75063	0.0723163
ENST00000707527.1	590	341	11.083	0.563887
ENST00000707528.1	561	312	0.693586	0.0385688
ENST00000707529.1	576	327	0.813368	0.0431548
ENST00000707530.1	428	179	3.54693	0.343787
ENST00000707531.1	595	346	7.51317	0.376736
ENST00000707533.1	4089	3840	0	0
ENST00000707534.1	3211	2962	0	0
ENST00000707536.1	3163	2914	0	0
ENST00000707535.1	4528	4279	0	0
ENST00000707537.1	2091	1842	0	0
ENST00000707538.1	581	332	0.00560519	0.000292915
ENST00000707539.1	580	331	0.494395	0.0259141
ENST00000707540.1	3528	3279	0	0
ENST00000707541.1	3576	3327	0	0
ENST00000707542.1	1934	1685	0	0
ENST00000707543.1	600	351	0	0
ENST00000707547.1	1842	1593	1.94146	0.0211448
ENST00000707544.1	2319	2070	4.19793	0.0351848
ENST00000707545.1	1956	1707	1.16917	0.0118832
ENST00000707546.1	709	460	0.691437	0.0260786
ENST00000629245.3	5532	5283	47.2726	0.155245
ENST00000626912.1	2220	1971	108.569	0.955674
ENST00000631077.1	1501	1252	49.7321	0.689163
ENST00000628134.1	496	247	7.67546	0.539135
ENST00000707550.1	4455	4206	17.6742	0.0729057
ENST00000707551.1	4824	4575	0.0025183	9.55007e-06
ENST00000707552.1	637	388	3.20321	0.143233
ENST00000707558.1	942	693	0	0
ENST00000707559.1	1118	869	1.87111	0.0373568
ENST00000707560.1	899	650	0.666667	0.0177945
ENST00000707567.1	1181	932	2.84752	0.0530079
ENST00000707575.1	1156	907	4	0.0765143
ENST00000627374.3	6422	6173	207.647	0.583606
ENST00000625206.2	580	331	15.0161	0.787078
ENST00000626671.1	554	305	11.8032	0.671412
ENST00000627461.1	549	300	14.8727	0.860117
ENST00000707569.1	3174	2925	22.9833	0.136325
ENST00000707570.1	1745	1496	146.363	1.69742
ENST00000710276.1	1493	1244	1091.31	15.2202
ENST00000707571.1	795	546	278.328	8.84412
ENST00000707572.1	608	359	8.95201	0.432629
ENST00000707573.1	478	229	1.21577	0.0921096
ENST00000707574.1	587	338	0	0
ENST00000626413.3	6661	6412	130.23	0.352376
ENST00000628303.1	3402	3153	109.913	0.604807
ENST00000630190.1	554	305	2.63994	0.15017
ENST00000626461.1	566	317	21.7063	1.188
ENST00000629698.1	585	336	0	0
ENST00000627160.1	258	27.8014	0	0
ENST00000672610.1	651	402	0	0
ENST00000673238.1	1917	1668	0	0
ENST00000707589.1	1161	912	0	0
ENST00000707590.1	435	186	0	0
ENST00000707591.1	1125	876	0	0
ENST00000707592.1	1895	1646	0	0
ENST00000707593.1	582	333	0	0
ENST00000707597.1	1179	930	0	0
ENST00000707598.1	663	414	0	0
ENST00000707599.1	1143	894	0	0
ENST00000707600.1	1913	1664	0	0
ENST00000707601.1	593	344	0	0
ENST00000707602.1	1179	930	0	0
ENST00000672066.1	3176	2927	76.2122	0.451743
ENST00000673544.1	344	95.0839	38.0558	6.94391
ENST00000672298.1	554	305	10.3905	0.591051
ENST00000672379.1	2177	1928	637.335	5.73523
ENST00000673583.1	1018	769	5.94695	0.134171
ENST00000672062.1	279	38.8143	5	2.23495
ENST00000672432.1	279	38.8143	5	2.23495
ENST00000630425.2	5222	4973	104.178	0.363451
ENST00000629302.2	1103	854	27.917	0.567154
ENST00000626471.1	494	245	6.9357	0.49115
ENST00000627288.1	378	129.001	2.76349	0.371667
ENST00000639310.1	1063	814	0	0
ENST00000710319.1	921	672	0	0
ENST00000625523.2	3164	2915	0	0
ENST00000627903.2	3575	3326	0	0
ENST00000629360.3	3639	3390	101.257	0.518223
ENST00000626327.2	3446	3197	0	0
ENST00000628693.2	3507	3258	0	0
ENST00000625820.2	3626	3377	0	0
ENST00000631353.1	721	472	0	0
ENST00000628249.1	2864	2615	5.75931	0.038211
ENST00000629127.1	2714	2465	30.424	0.214136
ENST00000672946.1	4233	3984	0	0
ENST00000672546.1	548	299	0	0
ENST00000672964.1	3261	3012	0	0
ENST00000707384.1	2035	1786	201.735	1.9597
ENST00000707385.1	3322	3073	0	0
ENST00000707386.1	921	672	2.98454	0.0770545
ENST00000707387.1	685	436	16.2174	0.645335
ENST00000707388.1	653	404	3.57905	0.153701
ENST00000707389.1	582	333	14.009	0.729881
ENST00000707390.1	1574	1325	40.5933	0.53153
ENST00000707391.1	336	87.1877	2.13303	0.424455
ENST00000707355.1	6227	5978	730.582	2.12033
ENST00000707356.1	1153	904	20.9215	0.401527
ENST00000707357.1	945	696	14.488	0.361151
ENST00000707358.1	2920	2671	32.9467	0.214007
ENST00000707362.1	490	241	1.41338	0.101749
ENST00000707364.1	892	643	19.2436	0.519236
ENST00000707365.1	3447	3198	0	0
ENST00000707366.1	549	300	0	0
ENST00000707363.1	3480	3231	0	0
ENST00000707367.1	567	318	7.11811	0.388354
ENST00000707368.1	583	334	16.4289	0.853397
ENST00000707369.1	791	542	67.5713	2.16298
ENST00000707370.1	3401	3152	0	0
ENST00000707371.1	843	594	7.62746	0.222784
ENST00000707421.1	661	412	0	0
ENST00000707422.1	3619	3370	0	0
ENST00000707423.1	2015	1766	0	0
ENST00000707425.1	1773	1524	0	0
ENST00000707424.1	1136	887	2.11001	0.0412715
ENST00000707426.1	603	354	0	0
ENST00000707373.1	768	519	0	0
ENST00000707374.1	935	686	193.096	4.88358
ENST00000707372.1	2018	1769	2162.66	21.2105
ENST00000707375.1	572	323	33.5301	1.80103
ENST00000707376.1	1929	1680	145.787	1.50557
ENST00000707377.1	727	478	0	0
ENST00000707378.1	470	221	6.25061	0.490704
ENST00000707379.1	1787	1538	0	0
ENST00000707380.1	981	732	5.03458	0.119328
ENST00000707381.1	4619	4370	59.0275	0.234349
ENST00000707382.1	713	464	4.79591	0.179326
ENST00000707383.1	550	301	17.5849	1.0136
ENST00000707396.1	4361	4112	501.436	2.11569
ENST00000707397.1	2389	2140	7.72862	0.0626582
ENST00000707398.1	3612	3363	12.4358	0.064156
ENST00000707399.1	1607	1358	8.3112	0.106183
ENST00000707609.1	1564	1315	0	0
ENST00000707614.1	1866	1617	0	0
ENST00000707615.1	558	309	8.82511	0.495509
ENST00000707616.1	2849	2600	0.000294737	1.96676e-06
ENST00000707617.1	2881	2632	0	0
ENST00000707618.1	3208	2959	0	0
ENST00000707619.1	3241	2992	0	0
ENST00000707620.1	1899	1650	0.00461289	4.85042e-05
ENST00000707621.1	963	714	0	0
ENST00000710277.1	6230	5981	305.779	0.886999
ENST00000713539.1	7790	7541	15.9173	0.0366209
ENST00000707628.1	648	399	0	0
