target_id	length	eff_length	est_counts	tpm
ENST00000390307.2	409	160	0	0
ENST00000390308.2	602	353	3	0.246822
ENST00000390309.2	377	128.001	1	0.226894
ENST00000390310.3	367	118.006	0	0
ENST00000390311.3	385	136	0	0
ENST00000390312.2	402	153	5.77202	1.09565
ENST00000390315.3	382	133.001	0	0
ENST00000390316.2	461	212	0	0
ENST00000620395.2	517	268	0	0
ENST00000390318.2	403	154	0	0
ENST00000390319.2	398	149	1	0.194918
ENST00000604066.1	353	104.031	0	0
ENST00000390609.3	432	183	0	0
ENST00000390616.2	400	151	0	0
ENST00000390618.2	426	177	0	0
ENST00000390612.3	425	176	0	0
ENST00000390607.2	430	181	0	0
ENST00000632099.1	353	104.031	0	0
ENST00000390617.2	366	117.006	0	0
ENST00000390603.2	437	188	0	0
ENST00000390606.3	415	166	0	0
ENST00000390610.2	411	162	0	0
ENST00000390615.2	431	182	0	0
ENST00000603660.1	431	182	0	0
ENST00000632950.2	410	161	0	0
ENST00000390611.2	381	132.001	0	0
ENST00000390605.2	410	161	1	0.18039
ENST00000438142.3	428	179	0	0
ENST00000390602.3	430	181	0	0
ENST00000390604.2	425	176	0	0
ENST00000390601.3	473	224	0	0
ENST00000390313.3	356	107.022	0	0
ENST00000390314.2	400	151	0	0
ENST00000390619.2	425	176	0	0
ENST00000434710.1	434	185	1.99948	0.313894
ENST00000390621.3	411	162	0	0
ENST00000390622.2	655	406	1.66303	0.118963
ENST00000390624.3	432	183	0	0
ENST00000390625.3	439	190	0	0
ENST00000390626.2	410	161	1	0.18039
ENST00000390627.3	571	322	0	0
ENST00000390628.3	414	165	0	0
ENST00000390629.3	495	246	4	0.47224
ENST00000519403.2	307	59.9608	0	0
ENST00000610349.2	407	158	0	0
ENST00000628287.1	466	217	0	0
ENST00000627634.1	383	134.001	0	0
ENST00000628968.1	374	125.002	0	0
ENST00000618644.2	385	136	0	0
ENST00000618026.2	393	144	0	0
ENST00000630493.1	369	120.004	0	0
ENST00000629472.1	412	163	0	0
ENST00000626489.1	397	148	0.5	0.0981173
ENST00000628219.1	534	285	0	0
ENST00000627132.1	384	135.001	0	0
ENST00000626108.1	353	104.031	1	0.279174
ENST00000390593.2	415	166	1	0.174956
ENST00000390594.3	417	168	0	0
ENST00000390595.3	395	146	0	0
ENST00000455737.2	417	168	0	0
ENST00000631943.1	402	153	0	0
ENST00000390597.3	378	129.001	0	0
ENST00000390598.2	430	181	2	0.320914
ENST00000390630.3	457	208	0	0
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	1.36035e-05	2.42381e-06
ENST00000390634.3	434	185	0	0
ENST00000632209.1	353	104.031	0.5	0.139587
ENST00000624687.1	411	162	0.168027	0.0301233
ENST00000617374.2	358	109.017	1	0.266405
ENST00000433072.2	437	188	0	0
ENST00000390636.2	437	188	0	0
ENST00000424969.2	587	338	6.99916	0.601405
ENST00000390639.2	405	156	0	0
ENST00000557788.2	353	104.031	0	0
ENST00000630556.1	353	104.031	0	0
ENST00000622410.2	353	104.031	0	0
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000453673.3	353	104.031	6	1.67504
ENST00000390243.2	538	289	4	0.401976
ENST00000464162.1	380	131.001	0	0
ENST00000390247.2	445	196	0	0
ENST00000495489.1	398	149	0	0
ENST00000493819.1	409	160	0	0
ENST00000483158.1	392	143	1	0.203096
ENST00000480492.1	398	149	0	0
ENST00000390252.2	442	193	1.16611	0.175477
ENST00000479981.1	378	129.001	0	0
ENST00000490686.1	378	129.001	0.5	0.112568
ENST00000492167.1	400	151	1.83389	0.352723
ENST00000390256.2	406	157	0.5	0.0924928
ENST00000484817.1	390	141	0	0
ENST00000498435.1	382	133.001	0	0
ENST00000482769.1	390	141	0.5	0.102988
ENST00000468494.1	390	141	0	0
ENST00000473726.1	382	133.001	0.353429	0.0771766
ENST00000465170.1	398	149	0	0
ENST00000498574.1	398	149	0	0
ENST00000620613.1	314	66.2053	0	0
ENST00000448155.2	376	127.002	3	0.68604
ENST00000509129.1	353	104.031	0	0
ENST00000390265.2	440	191	3.29314	0.500743
ENST00000474213.1	395	146	0	0
ENST00000491977.1	390	141	0	0
ENST00000453166.2	396	147	0	0
ENST00000390268.2	390	141	0	0
ENST00000462693.1	390	141	0	0
ENST00000436451.2	409	160	0	0
ENST00000390270.2	445	196	0	0
ENST00000390271.2	371	122.003	0	0
ENST00000483379.1	532	283	0	0
ENST00000492446.1	378	129.001	0	0
ENST00000417279.3	396	147	0	0
ENST00000611391.1	376	127.002	0	0
ENST00000377032.5	371	122.003	0	0
ENST00000390277.3	444	195	0	0
ENST00000390278.3	373	124.002	0	0
ENST00000468879.1	532	283	0	0
ENST00000471857.2	534	285	0	0
ENST00000443397.5	384	135.001	0	0
ENST00000421835.2	350	101.044	0	0
ENST00000429992.3	365	116.007	0	0
ENST00000390244.2	408	159	1	0.182659
ENST00000496168.1	532	283	1	0.102625
ENST00000354689.6	294	49.2782	0	0
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	0	0
ENST00000570121.2	353	104.031	0	0
ENST00000562905.2	353	104.031	0	0
ENST00000569103.2	349	100.049	0	0
ENST00000390477.2	720	471	21	1.2949
ENST00000611116.2	978	729	177	7.05153
ENST00000632136.1	760	511	8.24951	0.468862
ENST00000622053.4	755	506	42.496	2.43913
ENST00000633705.1	760	511	8.24951	0.468862
ENST00000436911.6	1013	764	11.717	0.44541
ENST00000443402.6	2730	2481	2.28303	0.0267252
ENST00000466254.1	758	509	0.00498729	0.000284567
ENST00000631705.1	63	5.12058	0	0
ENST00000633501.1	51	4.86552	0	0
ENST00000631521.1	48	4.80593	0	0
ENST00000633896.1	50	4.84548	0	0
ENST00000632178.1	53	4.90612	0	0
ENST00000634062.1	52	4.88573	0	0
ENST00000390320.2	127	7.16476	0	0
ENST00000390322.2	175	10.234	0	0
ENST00000390324.2	176	10.3244	0	0
ENST00000390326.2	33	4.52663	0	0
ENST00000390328.2	70	5.28313	0	0
ENST00000390330.2	46	4.76704	0	0
ENST00000390327.3	38	4.61727	0	0
ENST00000390560.2	61	5.07609	0	0
ENST00000488476.1	49	4.82562	0	0
ENST00000461719.1	46	4.76704	0	0
ENST00000463911.1	49	4.82562	0	0
ENST00000390564.2	52	4.88573	0	0
ENST00000390565.1	52	4.88573	0	0
ENST00000390238.2	38	4.61727	0	0
ENST00000390239.2	37	4.59906	0	0
ENST00000390240.2	38	4.61727	0	0
ENST00000390241.3	39	4.63556	0	0
ENST00000390242.2	38	4.61727	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000361390.2	956	707	8597.59	353.179
ENST00000361453.3	1042	793	4855.67	177.833
ENST00000361624.2	1542	1293	170696	3834.09
ENST00000361739.1	684	435	33423.4	2231.51
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	14813.8	995.912
ENST00000362079.2	784	535	118553	6435.72
ENST00000361227.2	346	97.0678	7263	2173.09
ENST00000361335.1	297	51.6221	361	203.1
ENST00000361381.2	1378	1129	13402.3	344.766
ENST00000361567.2	1812	1563	8791.4	163.357
ENST00000361681.2	525	276	1318	138.69
ENST00000361789.2	1141	892	12993	423.041
ENST00000614336.4	3728	3479	721.462	6.02278
ENST00000612640.4	2116	1867	167.348	2.60323
ENST00000618686.1	2237	1988	69.8904	1.02103
ENST00000621424.4	2405	2156	268.644	3.61881
ENST00000615165.1	1990	1741	866.016	14.4466
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000613204.1	1213	964	506.196	15.2503
ENST00000617983.1	2404	2155	18.4178	0.248215
ENST00000612465.1	2195	1946	446.47	6.66326
ENST00000612565.1	3027	2778	324.116	3.38848
ENST00000601199.2	510	261	5	0.556374
ENST00000612315.1	831	582	6	0.29941
ENST00000618003.1	351	102.039	0	0
ENST00000619729.1	294	49.2782	0	0
ENST00000613230.1	2179	1930	253.368	3.81269
ENST00000400754.4	1599	1350	0	0
ENST00000612848.1	740	491	61.1566	3.61743
ENST00000616638.1	1806	1557	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	0	0
ENST00000612919.1	372	123.003	9.44434	2.22994
ENST00000621028.1	1426	1177	2	0.0493505
ENST00000611746.1	288	44.8343	0	0
ENST00000619792.1	2404	2155	0	0
ENST00000710606.1	5619	5370	78.0387	0.422059
ENST00000643872.4	4662	4413	2076.9	13.6685
ENST00000628983.2	684	435	134.565	8.98425
ENST00000673258.1	965	716	0	0
ENST00000672485.1	1872	1623	0	0
ENST00000671794.1	2030	1781	0	0
ENST00000671708.1	564	315	0.138601	0.0127789
ENST00000672538.1	687	438	0	0
ENST00000672343.1	522	273	0	0
ENST00000672201.1	1282	1033	0.193575	0.00544235
ENST00000672505.1	942	693	5.77031	0.241826
ENST00000673154.1	2979	2730	9.17544	0.0976117
ENST00000671931.1	1038	789	35.7623	1.31639
ENST00000673369.1	925	676	47.6926	2.049
ENST00000672991.1	1123	874	0	0
ENST00000672501.1	2775	2526	0.26158	0.00300752
ENST00000672633.1	765	516	0	0
ENST00000672705.1	752	503	0	0
ENST00000673585.1	751	502	0.0606208	0.00350716
ENST00000671977.1	577	328	0	0
ENST00000673364.1	618	369	0	0
ENST00000707313.1	987	738	1.32258	0.0520479
ENST00000707314.1	1430	1181	0	0
ENST00000707315.1	708	459	0.177419	0.011226
ENST00000707316.1	428	179	0	0
ENST00000707298.1	2588	2339	85.2117	1.05805
ENST00000707299.1	1125	876	0	0
ENST00000707300.1	1329	1080	12.6073	0.339029
ENST00000707301.1	2676	2427	784.933	9.39292
ENST00000707302.1	1508	1259	14.7454	0.340149
ENST00000707303.1	1693	1444	4.64755e-06	9.34747e-08
ENST00000707304.1	1725	1476	52.5748	1.0345
ENST00000707305.1	1761	1512	0	0
ENST00000707306.1	495	246	0	0
ENST00000710353.1	7691	7442	0	0
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	0	0
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
ENST00000632388.1	1720	1471	0	0
ENST00000632295.1	1720	1471	0	0
ENST00000672496.1	799	550	0	0
ENST00000672655.1	420	171	0	0
ENST00000672511.1	1443	1194	5.11162	0.124334
ENST00000631964.1	1863	1614	0	0
ENST00000633863.1	1148	899	0	0
ENST00000632559.1	1863	1614	0	0
ENST00000634012.1	1840	1591	0	0
ENST00000633810.2	1156	907	0	0
ENST00000707307.1	17448	17199	2.5	0.00422157
ENST00000713550.1	15574	15325	0	0
ENST00000633532.1	1863	1614	0	0
ENST00000633805.3	882	633	3.00114	0.137696
ENST00000633914.1	1863	1614	0	0
ENST00000632392.3	2163	1914	0	0
ENST00000639526.1	1331	1082	0.5	0.0134209
ENST00000632307.2	2067	1818	0	0
ENST00000633074.1	1720	1471	0	0
ENST00000632222.1	1844	1595	0	0
ENST00000632952.1	1706	1457	0	0
ENST00000631760.1	1592	1343	0	0
ENST00000632108.2	1518	1269	0	0
ENST00000713586.1	1446	1197	0	0
ENST00000707310.1	2661	2412	130.862	1.5757
ENST00000573911.1	918	669	1	0.0434122
ENST00000571130.1	918	669	0	0
ENST00000575017.3	985	736	0	0
ENST00000627413.2	1850	1601	0	0
ENST00000627553.2	546	297	0.686153	0.0670969
ENST00000628217.2	1927	1678	0	0
ENST00000630375.2	574	325	1.43735	0.128445
ENST00000630161.2	1320	1071	7.12818	0.193298
ENST00000629515.2	598	349	0	0
ENST00000625808.1	762	513	0	0
ENST00000626295.1	548	299	0	0
ENST00000627713.2	561	312	0	0
ENST00000631317.2	1897	1648	0	0
ENST00000628783.2	1886	1637	0	0
ENST00000631251.2	2039	1790	0	0
ENST00000627464.1	583	334	0	0
ENST00000628315.1	1247	998	2.5	0.0727524
ENST00000631283.1	936	687	0	0
ENST00000628182.3	10252	10003	1457.15	4.2307
ENST00000625211.2	7812	7563	380.255	1.46022
ENST00000626957.2	593	344	0	0
ENST00000626698.1	4774	4525	162.038	1.04001
ENST00000626446.1	473	224	1.10434	0.143183
ENST00000627346.1	435	186	0.725097	0.113219
ENST00000626182.1	562	313	10.2105	0.947419
ENST00000673006.3	5321	5072	0	0
ENST00000672883.3	1362	1113	0	0
ENST00000672034.3	1370	1121	0	0
ENST00000671787.1	1800	1551	0	0
ENST00000671991.1	1956	1707	0	0
ENST00000672360.1	352	103.035	177.998	50.1728
ENST00000707519.1	3627	3378	863.044	7.42012
ENST00000707520.1	3666	3417	230.443	1.95865
ENST00000707521.1	3429	3180	26.0559	0.237967
ENST00000707522.1	2283	2034	304.277	4.34466
ENST00000707523.1	1297	1048	12.8999	0.35749
ENST00000707524.1	549	300	0	0
ENST00000707525.1	684	435	148.266	9.89898
ENST00000707526.1	669	420	4.65904	0.32217
ENST00000707527.1	590	341	0	0
ENST00000707528.1	561	312	2.34688	0.218461
ENST00000707529.1	576	327	0.671775	0.0596642
ENST00000707530.1	428	179	1.5	0.243375
ENST00000707531.1	595	346	5	0.419693
ENST00000707533.1	4089	3840	0	0
ENST00000707534.1	3211	2962	0	0
ENST00000707536.1	3163	2914	0	0
ENST00000707535.1	4528	4279	0	0
ENST00000707537.1	2091	1842	1.31294	0.0207011
ENST00000707538.1	581	332	1	0.0874781
ENST00000707539.1	580	331	0	0
ENST00000707540.1	3528	3279	0	0
ENST00000707541.1	3576	3327	0	0
ENST00000707542.1	1934	1685	0	0
ENST00000707543.1	600	351	0	0
ENST00000707547.1	1842	1593	0	0
ENST00000707544.1	2319	2070	7.96452	0.111745
ENST00000707545.1	1956	1707	5.22254	0.0888559
ENST00000707546.1	709	460	0	0
ENST00000629245.3	5532	5283	121.08	0.665624
ENST00000626912.1	2220	1971	319.309	4.70502
ENST00000631077.1	1501	1252	126.449	2.93325
ENST00000628134.1	496	247	43.0679	5.06401
ENST00000707550.1	4455	4206	0	0
ENST00000707551.1	4824	4575	103.417	0.656504
ENST00000707552.1	637	388	3.3065	0.2475
ENST00000707558.1	942	693	28.2844	1.18536
ENST00000707559.1	1118	869	109.154	3.64803
ENST00000707560.1	899	650	0	0
ENST00000707567.1	1181	932	0	0
ENST00000707575.1	1156	907	105.793	3.38758
ENST00000627374.3	6422	6173	274.402	1.29101
ENST00000625206.2	580	331	1.04344e-07	9.1554e-09
ENST00000626671.1	554	305	14.3109	1.36272
ENST00000627461.1	549	300	8.4637	0.819364
ENST00000707569.1	3174	2925	64.6433	0.641853
ENST00000707570.1	1745	1496	133.93	2.60006
ENST00000710276.1	1493	1244	722.755	16.8736
ENST00000707571.1	795	546	212.962	11.3278
ENST00000707572.1	608	359	5.17663	0.418784
ENST00000707573.1	478	229	2.34705	0.297662
ENST00000707574.1	587	338	1.56419	0.134403
ENST00000626413.3	6661	6412	297.105	1.34572
ENST00000628303.1	3402	3153	30.1536	0.277749
ENST00000630190.1	554	305	2.54551	0.242389
ENST00000626461.1	566	317	32.505	2.97802
ENST00000629698.1	585	336	0	0
ENST00000627160.1	258	27.8014	0	0
ENST00000672610.1	651	402	0	0
ENST00000673238.1	1917	1668	0	0
ENST00000707589.1	1161	912	0	0
ENST00000707590.1	435	186	0	0
ENST00000707591.1	1125	876	0	0
ENST00000707592.1	1895	1646	0	0
ENST00000707593.1	582	333	0	0
ENST00000707597.1	1179	930	0	0
ENST00000707598.1	663	414	0	0
ENST00000707599.1	1143	894	0	0
ENST00000707600.1	1913	1664	0	0
ENST00000707601.1	593	344	0	0
ENST00000707602.1	1179	930	0	0
ENST00000672066.1	3176	2927	1.8501	0.0183573
ENST00000673544.1	344	95.0839	10.2596	3.13372
ENST00000672298.1	554	305	1.15236	0.10973
ENST00000672379.1	2177	1928	100.261	1.5103
ENST00000673583.1	1018	769	2.39387	0.090409
ENST00000672062.1	279	38.8143	0	0
ENST00000672432.1	279	38.8143	0	0
ENST00000630425.2	5222	4973	619.906	3.6203
ENST00000629302.2	1103	854	0	0
ENST00000626471.1	494	245	14.5389	1.72346
ENST00000627288.1	378	129.001	11.4548	2.57887
ENST00000639310.1	1063	814	0	0
ENST00000710319.1	921	672	0	0
ENST00000625523.2	3164	2915	37.9352	0.377956
ENST00000627903.2	3575	3326	22.5565	0.196964
ENST00000629360.3	3639	3390	22.3149	0.191176
ENST00000626327.2	3446	3197	34.872	0.31679
ENST00000628693.2	3507	3258	0	0
ENST00000625820.2	3626	3377	0	0
ENST00000631353.1	721	472	0	0
ENST00000628249.1	2864	2615	14.4248	0.160204
ENST00000629127.1	2714	2465	0	0
ENST00000672946.1	4233	3984	0	0
ENST00000672546.1	548	299	0	0
ENST00000672964.1	3261	3012	0	0
ENST00000707384.1	2035	1786	121.27	1.97201
ENST00000707385.1	3322	3073	104.666	0.989194
ENST00000707386.1	921	672	3.87061	0.167282
ENST00000707387.1	685	436	2.12172e-05	1.41332e-06
ENST00000707388.1	653	404	4.31284	0.310042
ENST00000707389.1	582	333	0	0
ENST00000707390.1	1574	1325	51.2674	1.12373
ENST00000707391.1	336	87.1877	0	0
ENST00000707355.1	6227	5978	914.158	4.44123
ENST00000707356.1	1153	904	6.70338	0.215359
ENST00000707357.1	945	696	0	0
ENST00000707358.1	2920	2671	55.1544	0.599714
ENST00000707362.1	490	241	0	0
ENST00000707364.1	892	643	32.3198	1.45981
ENST00000707365.1	3447	3198	275.399	2.50104
ENST00000707366.1	549	300	0.0754511	0.00730436
ENST00000707363.1	3480	3231	1476.39	13.2709
ENST00000707367.1	567	318	15.7011	1.43397
ENST00000707368.1	583	334	38.7417	3.36876
ENST00000707369.1	791	542	94.6108	5.06966
ENST00000707370.1	3401	3152	0.0137763	0.000126936
ENST00000707371.1	843	594	1.82602	0.0892807
ENST00000707421.1	661	412	0.831513	0.0586151
ENST00000707422.1	3619	3370	10.2007	0.0879098
ENST00000707423.1	2015	1766	0	0
ENST00000707425.1	1773	1524	0	0
ENST00000707424.1	1136	887	1.58992	0.0520583
ENST00000707426.1	603	354	0	0
ENST00000707373.1	768	519	2.61126	0.146123
ENST00000707374.1	935	686	0.421048	0.0178257
ENST00000707372.1	2018	1769	906.963	14.8902
ENST00000707375.1	572	323	15	1.34873
ENST00000707376.1	1929	1680	99.6688	1.72301
ENST00000707377.1	727	478	0	0
ENST00000707378.1	470	221	1.27971	0.168173
ENST00000707379.1	1787	1538	0	0
ENST00000707380.1	981	732	6.23106	0.247223
ENST00000707381.1	4619	4370	69.5111	0.461966
ENST00000707382.1	713	464	0	0
ENST00000707383.1	550	301	16.8626	1.62703
ENST00000707396.1	4361	4112	503.224	3.55423
ENST00000707397.1	2389	2140	0	0
ENST00000707398.1	3612	3363	22.8054	0.196947
ENST00000707399.1	1607	1358	4.34474	0.0929183
ENST00000707609.1	1564	1315	0	0
ENST00000707614.1	1866	1617	0	0
ENST00000707615.1	558	309	0	0
ENST00000707616.1	2849	2600	0	0
ENST00000707617.1	2881	2632	3.5496	0.0391679
ENST00000707618.1	3208	2959	0	0
ENST00000707619.1	3241	2992	0	0
ENST00000707620.1	1899	1650	5.02358e-05	8.84233e-07
ENST00000707621.1	963	714	0	0
ENST00000710277.1	6230	5981	57.7471	0.280411
ENST00000713539.1	7790	7541	7.66498	0.0295202
ENST00000707628.1	648	399	0	0
ENST00000707629.1	619	370	1	0.0784939
ENST00000707626.2	4170	3921	0	0
ENST00000707624.1	3830	3581	0	0
ENST00000707625.1	3818	3569	0.716955	0.00583422
ENST00000707627.1	613	364	0	0
ENST00000713541.1	7786	7537	0	0
ENST00000710279.1	6230	5981	301.754	1.46527
ENST00000710278.1	6230	5981	558.932	2.71408
ENST00000713540.1	7774	7525	173.423	0.669325
ENST00000713538.1	7786	7537	241.556	0.930801
ENST00000710275.1	6230	5981	360.807	1.75202
ENST00000711198.2	2579	2330	200.843	2.50345
ENST00000972704.1	744	495	40.6327	2.38401
ENST00000972738.1	572	323	1.93113	0.173639
ENST00000972723.1	797	548	0	0
ENST00000972721.1	539	290	11.0964	1.11127
ENST00000972751.1	679	430	8.03821	0.542911
ENST00000972712.1	490	241	1.38977	0.16748
ENST00000715685.1	2585	2336	832.795	10.3539
ENST00000711141.2	3757	3508	0.453952	0.00375827
ENST00000972677.1	1951	1702	4.39125	0.0749318
ENST00000972792.1	7934	7685	62.0193	0.23438
ENST00000972699.1	1351	1102	13.8483	0.364966
ENST00000711256.2	1538	1289	0	0
ENST00000972739.1	1789	1540	3.30382	0.0623066
ENST00000972698.1	1013	764	0	0
ENST00000711206.2	1330	1081	5.72132	0.153712
ENST00000972689.1	1087	838	0	0
ENST00000972690.1	989	740	0	0
ENST00000972779.1	510	261	0	0
ENST00000972718.1	442	193	0	0
ENST00000707466.1	2491	2242	81.3249	1.05348
ENST00000707467.1	1880	1631	0.00180598	3.21585e-05
ENST00000707468.1	1919	1670	26.1542	0.454844
ENST00000707469.1	1859	1610	8.48299	0.153024
ENST00000707470.1	1919	1670	6.21785e-05	1.08134e-06
ENST00000707471.1	2052	1803	2070.11	33.3454
ENST00000707472.1	1895	1646	3.48369	0.0614678
