target_id	length	eff_length	est_counts	tpm
ENST00000632225.1	368	119.005	0	0
ENST00000632959.1	439	190	2439.43	321.078
ENST00000620764.2	412	163	1542.86	236.709
ENST00000633988.1	432	183	3447.1	471.063
ENST00000632457.1	382	133.001	408.55	76.8187
ENST00000619078.2	495	246	4689.78	476.753
ENST00000632173.1	434	185	9.24637	1.2499
ENST00000633040.1	435	186	253.453	34.0769
ENST00000632846.1	429	180	404.069	56.1383
ENST00000633602.1	439	190	124.096	16.3335
ENST00000614315.1	303	56.5345	7.66002	3.38838
ENST00000632296.1	432	183	258.447	35.318
ENST00000633446.1	411	162	198.708	30.6743
ENST00000632614.1	414	165	95.0115	14.4002
ENST00000560724.3	378	129.001	298.627	57.891
ENST00000632052.1	356	107.022	0	0
ENST00000631785.1	427	178	0.0022565	0.000317024
ENST00000631708.1	439	190	1498.18	197.191
ENST00000632960.1	457	208	270.223	32.4889
ENST00000633987.1	589	340	5763.68	423.933
ENST00000632005.1	434	185	4.9571	0.670088
ENST00000633570.1	349	100.049	1919.25	479.729
ENST00000615784.2	353	104.031	0	0
ENST00000633400.1	431	182	2242.83	308.177
ENST00000631379.1	417	168	9731.55	1448.6
ENST00000632882.1	414	165	1798.95	272.654
ENST00000632211.1	439	190	394.055	51.8656
ENST00000632105.1	657	408	4289.86	262.941
ENST00000632630.1	432	183	5660.98	773.599
ENST00000633299.1	417	168	1365.67	203.288
ENST00000633350.1	417	168	2211.8	329.24
ENST00000390282.2	419	170	297.281	43.7315
ENST00000390287.2	365	116.007	392	84.5039
ENST00000390283.2	414	165	929.985	140.951
ENST00000390284.2	362	113.011	1911.72	423.039
ENST00000390285.4	353	104.031	688	165.387
ENST00000390286.3	381	132.001	1	0.189452
ENST00000390289.2	379	130.001	173	33.2794
ENST00000390290.3	389	140	14450.4	2581.23
ENST00000390291.2	405	156	9.70754	1.55618
ENST00000427632.2	409	160	318	49.7031
ENST00000390293.1	369	120.004	4.2517	0.886016
ENST00000390294.2	407	158	2301.46	364.27
ENST00000390295.3	385	136	694.204	127.651
ENST00000390296.2	397	148	0.189193	0.0319683
ENST00000390297.3	467	218	4451.19	510.617
ENST00000390298.2	385	136	277.898	51.1
ENST00000390299.2	407	158	1007.59	159.479
ENST00000390300.2	374	125.002	4.80852	0.961987
ENST00000390301.3	393	144	109.079	18.9433
ENST00000390302.3	412	163	0	0
ENST00000390303.3	383	134.001	2	0.373249
ENST00000390304.2	377	128.001	596	116.441
ENST00000390305.2	380	131.001	2539.99	484.879
ENST00000390306.2	502	253	18347.6	1813.57
ENST00000390307.2	409	160	1	0.156299
ENST00000390308.2	602	353	15404	1091.28
ENST00000390309.2	377	128.001	31346	6124.11
ENST00000390310.3	367	118.006	2192.48	464.633
ENST00000390311.3	385	136	62.6269	11.5159
ENST00000390312.2	402	153	10589.6	1730.86
ENST00000390315.3	382	133.001	300	56.4083
ENST00000390316.2	461	212	435.243	51.3418
ENST00000620395.2	517	268	4377.4	408.467
ENST00000390318.2	403	154	13	2.11105
ENST00000390319.2	398	149	8185.03	1373.76
ENST00000604066.1	353	104.031	156.251	37.5609
ENST00000390609.3	432	183	5660.98	773.599
ENST00000390616.2	400	151	0	0
ENST00000390618.2	426	177	13.6801	1.93282
ENST00000390612.3	425	176	42.1543	5.9897
ENST00000390607.2	430	181	0	0
ENST00000632099.1	353	104.031	2.57446	0.618869
ENST00000390617.2	366	117.006	89	19.022
ENST00000390603.2	437	188	0	0
ENST00000390606.3	415	166	366.011	55.1394
ENST00000390610.2	411	162	0	0
ENST00000390615.2	431	182	5218.53	717.055
ENST00000603660.1	431	182	2242.83	308.177
ENST00000632950.2	410	161	0	0
ENST00000390611.2	381	132.001	0	0
ENST00000390605.2	410	161	0	0
ENST00000438142.3	428	179	326.276	45.5836
ENST00000390602.3	430	181	1005.57	138.934
ENST00000390604.2	425	176	8.54281	1.21385
ENST00000390601.3	473	224	987.299	110.224
ENST00000390313.3	356	107.022	13.068	3.05361
ENST00000390314.2	400	151	7772.92	1287.31
ENST00000390619.2	425	176	0	0
ENST00000434710.1	434	185	0	0
ENST00000390621.3	411	162	16.043	2.47654
ENST00000390622.2	655	406	0	0
ENST00000390624.3	432	183	258.447	35.318
ENST00000390625.3	439	190	394.055	51.8656
ENST00000390626.2	410	161	0	0
ENST00000390627.3	571	322	1133.21	88.0099
ENST00000390628.3	414	165	95.0115	14.4002
ENST00000390629.3	495	246	4689.78	476.753
ENST00000519403.2	307	59.9608	0	0
ENST00000610349.2	407	158	1007.59	159.479
ENST00000628287.1	466	217	48.9961	5.64648
ENST00000627634.1	383	134.001	2	0.373249
ENST00000628968.1	374	125.002	4.80852	0.961987
ENST00000618644.2	385	136	277.898	51.1
ENST00000618026.2	393	144	109.079	18.9433
ENST00000630493.1	369	120.004	0	0
ENST00000629472.1	412	163	0	0
ENST00000626489.1	397	148	239.942	40.5434
ENST00000628219.1	534	285	29.3436	2.57481
ENST00000627132.1	384	135.001	417.146	77.2732
ENST00000626108.1	353	104.031	6.0941	1.46495
ENST00000390593.2	415	166	0	0
ENST00000390594.3	417	168	2211.8	329.24
ENST00000390595.3	395	146	1625.86	278.488
ENST00000455737.2	417	168	9731.55	1448.6
ENST00000631943.1	402	153	564.973	92.3448
ENST00000390597.3	378	129.001	298.627	57.891
ENST00000390598.2	430	181	0	0
ENST00000390630.3	457	208	270.223	32.4889
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	4.9571	0.670088
ENST00000632209.1	353	104.031	0	0
ENST00000624687.1	411	162	1233.19	190.366
ENST00000617374.2	358	109.017	155.036	35.5642
ENST00000433072.2	437	188	0	0
ENST00000390636.2	437	188	0	0
ENST00000424969.2	587	338	0	0
ENST00000390639.2	405	156	9.0298	1.44754
ENST00000557788.2	353	104.031	5.92805	1.42503
ENST00000630556.1	353	104.031	156.251	37.5609
ENST00000622410.2	353	104.031	23.6778	5.69185
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000453673.3	353	104.031	14.8027	3.55839
ENST00000390243.2	538	289	20271	1754.1
ENST00000464162.1	380	131.001	792.255	151.24
ENST00000390247.2	445	196	151.666	19.3512
ENST00000495489.1	398	149	156.04	26.1895
ENST00000493819.1	409	160	1404.85	219.576
ENST00000483158.1	392	143	4665.24	815.855
ENST00000480492.1	398	149	1564.21	262.534
ENST00000390252.2	442	193	3841.7	497.786
ENST00000479981.1	378	129.001	1182.14	229.166
ENST00000490686.1	378	129.001	1432.78	277.755
ENST00000492167.1	400	151	6825.5	1130.4
ENST00000390256.2	406	157	504.124	80.2997
ENST00000484817.1	390	141	994.216	176.334
ENST00000498435.1	382	133.001	1435.8	269.971
ENST00000482769.1	390	141	38.4019	6.81097
ENST00000468494.1	390	141	2144.1	380.279
ENST00000473726.1	382	133.001	243.935	45.8666
ENST00000465170.1	398	149	28.1137	4.71854
ENST00000498574.1	398	149	231.934	38.9272
ENST00000620613.1	314	66.2053	0	0
ENST00000448155.2	376	127.002	4495.08	885.123
ENST00000509129.1	353	104.031	37.4784	9.00936
ENST00000390265.2	440	191	5039.02	659.764
ENST00000474213.1	395	146	80.3118	13.7563
ENST00000491977.1	390	141	438.207	77.7205
ENST00000453166.2	396	147	3109.45	528.984
ENST00000390268.2	390	141	10.6619	1.891
ENST00000462693.1	390	141	180.569	32.0257
ENST00000436451.2	409	160	169.909	26.5566
ENST00000390270.2	445	196	424.348	54.143
ENST00000390271.2	371	122.003	6.5995	1.35274
ENST00000483379.1	532	283	762.938	67.4185
ENST00000492446.1	378	129.001	265.03	51.3781
ENST00000417279.3	396	147	560.188	95.2998
ENST00000611391.1	376	127.002	873.781	172.056
ENST00000377032.5	371	122.003	4799.45	983.775
ENST00000390277.3	444	195	2040.89	261.735
ENST00000390278.3	373	124.002	0	0
ENST00000468879.1	532	283	30.5281	2.69768
ENST00000471857.2	534	285	196.576	17.2489
ENST00000443397.5	384	135.001	417.146	77.2732
ENST00000421835.2	350	101.044	0	0
ENST00000429992.3	365	116.007	78.4769	16.9174
ENST00000390244.2	408	159	57	8.96507
ENST00000496168.1	532	283	8338.53	736.85
ENST00000354689.6	294	49.2782	15.1147	7.67044
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	9.7148	2.42827
ENST00000570121.2	353	104.031	1	0.240388
ENST00000562905.2	353	104.031	2.05808	0.494737
ENST00000569103.2	349	100.049	36.9562	9.23743
ENST00000390477.2	720	471	1862	98.8632
ENST00000611116.2	978	729	4733	162.362
ENST00000632136.1	760	511	700.672	34.2902
ENST00000622053.4	755	506	6197.33	306.288
ENST00000633705.1	760	511	2741.06	134.145
ENST00000436911.6	1013	764	1410.99	46.1856
ENST00000443402.6	2730	2481	237.167	2.39058
ENST00000466254.1	758	509	812.934	39.9405
ENST00000631705.1	63	5.12058	0	0
ENST00000633501.1	51	4.86552	0	0
ENST00000631521.1	48	4.80593	0	0
ENST00000633896.1	50	4.84548	0	0
ENST00000632178.1	53	4.90612	0	0
ENST00000634062.1	52	4.88573	0	0
ENST00000390320.2	127	7.16476	0	0
ENST00000390322.2	175	10.234	0	0
ENST00000390324.2	176	10.3244	0	0
ENST00000390326.2	33	4.52663	0	0
ENST00000390328.2	70	5.28313	0	0
ENST00000390330.2	46	4.76704	0	0
ENST00000390327.3	38	4.61727	0	0
ENST00000390560.2	61	5.07609	0	0
ENST00000488476.1	49	4.82562	0	0
ENST00000461719.1	46	4.76704	0	0
ENST00000463911.1	49	4.82562	0	0
ENST00000390564.2	52	4.88573	0	0
ENST00000390565.1	52	4.88573	0	0
ENST00000390238.2	38	4.61727	0	0
ENST00000390239.2	37	4.59906	0	0
ENST00000390240.2	38	4.61727	0	0
ENST00000390241.3	39	4.63556	0	0
ENST00000390242.2	38	4.61727	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000361390.2	956	707	986.6	34.8978
ENST00000361453.3	1042	793	806.15	25.4225
ENST00000361624.2	1542	1293	34024.6	658.067
ENST00000361739.1	684	435	7675.17	441.24
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	1049.01	60.7255
ENST00000362079.2	784	535	11582.3	541.397
ENST00000361227.2	346	97.0678	511	131.65
ENST00000361335.1	297	51.6221	40	19.3776
ENST00000361381.2	1378	1129	2748.98	60.891
ENST00000361567.2	1812	1563	2232.84	35.7252
ENST00000361681.2	525	276	547	49.5626
ENST00000361789.2	1141	892	1666	46.7074
ENST00000614336.4	3728	3479	325.204	2.33764
ENST00000612640.4	2116	1867	67.1837	0.899903
ENST00000618686.1	2237	1988	84	1.05667
ENST00000621424.4	2405	2156	13.9823	0.162183
ENST00000615165.1	1990	1741	10.7743	0.154762
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000613204.1	1213	964	23.6985	0.614779
ENST00000617983.1	2404	2155	102.62	1.19085
ENST00000612465.1	2195	1946	651.146	8.3678
ENST00000612565.1	3027	2778	300.813	2.70795
ENST00000601199.2	510	261	11	1.05397
ENST00000612315.1	831	582	10	0.429688
ENST00000618003.1	351	102.039	1089.91	267.115
ENST00000619729.1	294	49.2782	210.419	106.784
ENST00000613230.1	2179	1930	318.493	4.12685
ENST00000400754.4	1599	1350	4.62504e-07	8.56757e-09
ENST00000612848.1	740	491	54.8683	2.79457
ENST00000616638.1	1806	1557	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	0	0
ENST00000612919.1	372	123.003	21.215	4.31324
ENST00000621028.1	1426	1177	0	0
ENST00000611746.1	288	44.8343	543.312	303.05
ENST00000619792.1	2404	2155	0	0
ENST00000710606.1	5619	5370	114.459	0.53303
ENST00000643872.4	4662	4413	1686.77	9.55868
ENST00000628983.2	684	435	76.68	4.40828
ENST00000673258.1	965	716	0	0
ENST00000672485.1	1872	1623	0	0
ENST00000671794.1	2030	1781	0	0
ENST00000671708.1	564	315	0	0
ENST00000672538.1	687	438	0	0
ENST00000672343.1	522	273	0	0
ENST00000672201.1	1282	1033	12.5781	0.304503
ENST00000672505.1	942	693	0	0
ENST00000673154.1	2979	2730	36.4538	0.333931
ENST00000671931.1	1038	789	328.229	10.4034
ENST00000673369.1	925	676	0.0347592	0.00128588
ENST00000672991.1	1123	874	0	0
ENST00000672501.1	2775	2526	0	0
ENST00000672633.1	765	516	0	0
ENST00000672705.1	752	503	0	0
ENST00000673585.1	751	502	60.6388	3.02081
ENST00000671977.1	577	328	3.40825	0.259857
ENST00000673364.1	618	369	2.82882	0.191714
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	0.5	0.0105876
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707298.1	2588	2339	0.13731	0.00146807
ENST00000707299.1	1125	876	11.1781	0.31911
ENST00000707300.1	1329	1080	8.91635	0.206462
ENST00000707301.1	2676	2427	500.603	5.15822
ENST00000707302.1	1508	1259	0.0371856	0.000738628
ENST00000707303.1	1693	1444	0	0
ENST00000707304.1	1725	1476	27.8744	0.472275
ENST00000707305.1	1761	1512	26.2018	0.433366
ENST00000707306.1	495	246	17.4093	1.76979
ENST00000710353.1	7691	7442	0	0
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	1.42996	0.0416301
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
ENST00000632388.1	1720	1471	0	0
ENST00000632295.1	1720	1471	0	0
ENST00000672496.1	799	550	0	0
ENST00000672655.1	420	171	0	0
ENST00000672511.1	1443	1194	8.78954	0.184093
ENST00000631964.1	1863	1614	0	0
ENST00000633863.1	1148	899	0	0
ENST00000632559.1	1863	1614	0	0
ENST00000634012.1	1840	1591	0	0
ENST00000633810.2	1156	907	0	0
ENST00000707307.1	17448	17199	0	0
ENST00000713550.1	15574	15325	0	0
ENST00000633532.1	1863	1614	0	0
ENST00000633805.3	882	633	0	0
ENST00000633914.1	1863	1614	0	0
ENST00000632392.3	2163	1914	0	0
ENST00000639526.1	1331	1082	0	0
ENST00000632307.2	2067	1818	0.998874	0.0137402
ENST00000633074.1	1720	1471	0	0
ENST00000632222.1	1844	1595	1	0.0156789
ENST00000632952.1	1706	1457	0	0
ENST00000631760.1	1592	1343	0	0
ENST00000632108.2	1518	1269	0	0
ENST00000713586.1	1446	1197	0	0
ENST00000707310.1	2661	2412	2.79031	0.0289302
ENST00000573911.1	918	669	0	0
ENST00000571130.1	918	669	0	0
ENST00000575017.3	985	736	0	0
ENST00000627413.2	1850	1601	0	0
ENST00000627553.2	546	297	5.00057	0.421055
ENST00000628217.2	1927	1678	0	0
ENST00000630375.2	574	325	4.81296	0.370344
ENST00000630161.2	1320	1071	7.83356	0.182913
ENST00000629515.2	598	349	1.2646	0.0906159
ENST00000625808.1	762	513	0	0
ENST00000626295.1	548	299	1.12509	0.0941007
ENST00000627713.2	561	312	5.0678	0.406201
ENST00000631317.2	1897	1648	11.4426	0.173637
ENST00000628783.2	1886	1637	0	0
ENST00000631251.2	2039	1790	19.397	0.270992
ENST00000627464.1	583	334	0	0
ENST00000628315.1	1247	998	0	0
ENST00000631283.1	936	687	0	0
ENST00000628182.3	10252	10003	170.681	0.426708
ENST00000625211.2	7812	7563	22.7849	0.0753404
ENST00000626957.2	593	344	0	0
ENST00000626698.1	4774	4525	0.221406	0.00122362
ENST00000626446.1	473	224	0	0
ENST00000627346.1	435	186	0	0
ENST00000626182.1	562	313	0	0
ENST00000673006.3	5321	5072	0	0
ENST00000672883.3	1362	1113	0	0
ENST00000672034.3	1370	1121	0	0
ENST00000671787.1	1800	1551	0	0
ENST00000671991.1	1956	1707	0	0
ENST00000672360.1	352	103.035	83.3707	20.2351
ENST00000707519.1	3627	3378	1.45455	0.0107683
ENST00000707520.1	3666	3417	279.937	2.04876
ENST00000707521.1	3429	3180	0	0
ENST00000707522.1	2283	2034	97.7596	1.20194
ENST00000707523.1	1297	1048	13.4512	0.320978
ENST00000707524.1	549	300	0	0
ENST00000707525.1	684	435	45.4746	2.6143
ENST00000707526.1	669	420	2.81475	0.167597
ENST00000707527.1	590	341	0	0
ENST00000707528.1	561	312	0.636416	0.0510108
ENST00000707529.1	576	327	1.52816	0.116869
ENST00000707530.1	428	179	1.53513	0.214471
ENST00000707531.1	595	346	2.5	0.180692
ENST00000707533.1	4089	3840	0	0
ENST00000707534.1	3211	2962	0	0
ENST00000707536.1	3163	2914	0	0
ENST00000707535.1	4528	4279	0	0
ENST00000707537.1	2091	1842	0	0
ENST00000707538.1	581	332	0	0
ENST00000707539.1	580	331	0	0
ENST00000707540.1	3528	3279	0	0
ENST00000707541.1	3576	3327	2.17049e-08	1.63147e-10
ENST00000707542.1	1934	1685	0	0
ENST00000707543.1	600	351	0	0
ENST00000707547.1	1842	1593	0	0
ENST00000707544.1	2319	2070	1.81191	0.0218898
ENST00000707545.1	1956	1707	0	0
ENST00000707546.1	709	460	2.33944	0.127183
ENST00000629245.3	5532	5283	54.207	0.256596
ENST00000626912.1	2220	1971	11.6158	0.14738
ENST00000631077.1	1501	1252	18.9629	0.37877
ENST00000628134.1	496	247	0	0
ENST00000707550.1	4455	4206	0	0
ENST00000707551.1	4824	4575	21.1263	0.11548
ENST00000707552.1	637	388	0.747287	0.048165
ENST00000707558.1	942	693	0	0
ENST00000707559.1	1118	869	0	0
ENST00000707560.1	899	650	0	0
ENST00000707567.1	1181	932	0	0
ENST00000707575.1	1156	907	0	0
ENST00000627374.3	6422	6173	196.47	0.795931
ENST00000625206.2	580	331	6.31804	0.477342
ENST00000626671.1	554	305	14.3483	1.17646
ENST00000627461.1	549	300	14.5902	1.21623
ENST00000707569.1	3174	2925	32.6195	0.278886
ENST00000707570.1	1745	1496	96.6791	1.61613
ENST00000710276.1	1493	1244	543.502	10.9259
ENST00000707571.1	795	546	131.055	6.00258
ENST00000707572.1	608	359	4.60158	0.320545
ENST00000707573.1	478	229	3.62616	0.395992
ENST00000707574.1	587	338	4.66751	0.345338
ENST00000626413.3	6661	6412	125.731	0.490373
ENST00000628303.1	3402	3153	108.613	0.861454
ENST00000630190.1	554	305	0	0
ENST00000626461.1	566	317	32.5678	2.56924
ENST00000629698.1	585	336	0	0
ENST00000627160.1	258	27.8014	0	0
ENST00000672610.1	651	402	0	0
ENST00000673238.1	1917	1668	0.5	0.00749635
ENST00000707589.1	1161	912	0	0
ENST00000707590.1	435	186	0	0
ENST00000707591.1	1125	876	0	0
ENST00000707592.1	1895	1646	0	0
ENST00000707593.1	582	333	0	0
ENST00000707597.1	1179	930	0	0
ENST00000707598.1	663	414	0	0
ENST00000707599.1	1143	894	0	0
ENST00000707600.1	1913	1664	0	0
ENST00000707601.1	593	344	0	0
ENST00000707602.1	1179	930	0	0
ENST00000672066.1	3176	2927	24.9138	0.21286
ENST00000673544.1	344	95.0839	18.783	4.94009
ENST00000672298.1	554	305	5.00378	0.410274
ENST00000672379.1	2177	1928	401.204	5.20396
ENST00000673583.1	1018	769	8.64144	0.281019
ENST00000672062.1	279	38.8143	3.5	2.25503
ENST00000672432.1	279	38.8143	3.5	2.25503
ENST00000630425.2	5222	4973	43.528	0.21889
ENST00000629302.2	1103	854	2.324	0.0680541
ENST00000626471.1	494	245	2.84527	0.290424
ENST00000627288.1	378	129.001	0.658191	0.127595
ENST00000639310.1	1063	814	0	0
ENST00000710319.1	921	672	0	0
ENST00000625523.2	3164	2915	0.0930425	0.000798213
ENST00000627903.2	3575	3326	3.69756	0.0278016
ENST00000629360.3	3639	3390	2.01004e-07	1.48279e-09
ENST00000626327.2	3446	3197	16.412	0.128379
ENST00000628693.2	3507	3258	8.68516	0.0666658
ENST00000625820.2	3626	3377	0	0
ENST00000631353.1	721	472	1.22109	0.0646964
ENST00000628249.1	2864	2615	7.19862	0.068842
ENST00000629127.1	2714	2465	0	0
ENST00000672946.1	4233	3984	0	0
ENST00000672546.1	548	299	0	0
ENST00000672964.1	3261	3012	0	0
ENST00000707384.1	2035	1786	116.458	1.63066
ENST00000707385.1	3322	3073	0	0
ENST00000707386.1	921	672	5.72951	0.213218
ENST00000707387.1	685	436	6.44362	0.369589
ENST00000707388.1	653	404	5.9097	0.365814
ENST00000707389.1	582	333	6.18965	0.464834
ENST00000707390.1	1574	1325	38.0643	0.718419
ENST00000707391.1	336	87.1877	0.696753	0.199848
ENST00000707355.1	6227	5978	523.139	2.18845
ENST00000707356.1	1153	904	17.0361	0.471277
ENST00000707357.1	945	696	0	0
ENST00000707358.1	2920	2671	32.6083	0.305302
ENST00000707362.1	490	241	0.806703	0.0837091
ENST00000707364.1	892	643	6.75234	0.262615
ENST00000707365.1	3447	3198	0	0
ENST00000707366.1	549	300	9.28309	0.773833
ENST00000707363.1	3480	3231	0	0
ENST00000707367.1	567	318	6.09517	0.47933
ENST00000707368.1	583	334	25.7254	1.92616
ENST00000707369.1	791	542	4.50841	0.208018
ENST00000707370.1	3401	3152	0	0
ENST00000707371.1	843	594	15.8977	0.669305
ENST00000707421.1	661	412	1.26421	0.0767357
ENST00000707422.1	3619	3370	0	0
ENST00000707423.1	2015	1766	0	0
ENST00000707425.1	1773	1524	0	0
ENST00000707424.1	1136	887	2.58557	0.0728968
ENST00000707426.1	603	354	0	0
ENST00000707373.1	768	519	6.18251	0.297902
ENST00000707374.1	935	686	115.921	4.22584
ENST00000707372.1	2018	1769	1942.31	27.4579
ENST00000707375.1	572	323	37.5	2.90339
ENST00000707376.1	1929	1680	157.775	2.34858
ENST00000707377.1	727	478	1.33805	0.0700038
ENST00000707378.1	470	221	3.32403	0.37614
ENST00000707379.1	1787	1538	0	0
ENST00000707380.1	981	732	0	0
ENST00000707381.1	4619	4370	85.0389	0.486645
ENST00000707382.1	713	464	0	0
ENST00000707383.1	550	301	6.66408	0.553668
ENST00000707396.1	4361	4112	133.224	0.810227
ENST00000707397.1	2389	2140	0	0
ENST00000707398.1	3612	3363	10.3855	0.0772285
ENST00000707399.1	1607	1358	5.82029	0.107182
ENST00000707609.1	1564	1315	0	0
ENST00000707614.1	1866	1617	0	0
ENST00000707615.1	558	309	0	0
ENST00000707616.1	2849	2600	0	0
ENST00000707617.1	2881	2632	0	0
ENST00000707618.1	3208	2959	0	0
ENST00000707619.1	3241	2992	0	0
ENST00000707620.1	1899	1650	0	0
ENST00000707621.1	963	714	7.31918	0.256354
ENST00000710277.1	6230	5981	75.1194	0.31409
ENST00000713539.1	7790	7541	7.57241e-06	2.5112e-08
ENST00000707628.1	648	399	0	0
ENST00000707629.1	619	370	0	0
ENST00000707626.2	4170	3921	0	0
ENST00000707624.1	3830	3581	0	0
ENST00000707625.1	3818	3569	0	0
ENST00000707627.1	613	364	0	0
ENST00000713541.1	7786	7537	0	0
ENST00000710279.1	6230	5981	107.496	0.449465
ENST00000710278.1	6230	5981	247.684	1.03562
ENST00000713540.1	7774	7525	161.936	0.538163
